"","text","id","possibly_sensitive","author_id","created_at.x","lang","reply_settings","conversation_id","in_reply_to_user_id","pinned_tweet_id","protected","verified","username","description","url","location","created_at.y","profile_image_url","name","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"38","The #sunrise was beautiful on #annamariaisland #florida on Saturday but it couldn’t hide the #redtide in the water and air. @ Anna Maria Island Beaches . https   www instagram com p BmEqJinn7iW","1025862594249273345",FALSE,"349049976",2018-08-04 21:54:36,"en","everyone","1025862594249273345",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"19e150d848908604",3164,1918,76809,119,"The #sunrise was beautiful on #annamariaisland #florida on Saturday but it couldn’t hide the #redtide in the water and air. @ Anna Maria Island Beaches https://t.co/MnS3GUNHbd"
"39","@MichaelPaluska @TheRealBawllz @abcactionnews Now a justification for disliking the beach.. ","1025896905707012096",FALSE,"745763282",2018-08-05 00:10:57,"en","everyone","1025858496829566976","82925465",NA,FALSE,FALSE,"Trekmark8","FL native & graduate of the Ringling College of Art & Design; creator of the online animated series 'Stone Trek’.","https://t.co/f2bT9tcli4","Bradenton, FL","2012-08-08T19:07:08.000Z","https://pbs.twimg.com/profile_images/1238953162754662400/062Q7QoZ_normal.jpg","Brian Matthews",0,0,0,0,0,NA,423,484,23694,10,"@MichaelPaluska @TheRealBawllz @abcactionnews Now a justification for disliking the beach."
"40","Even though red tide is creeping up on us the sunsets are spectacular #islandlife #florida #lavinovita #ladolcevita  #extravirgin #sunset #relax @ Longboat Key, Florida . https   www instagram com p BmE52VTh0Aj","1025897116886032384",FALSE,"97718802",2018-08-05 00:11:47,"en","everyone","1025897116886032384",NA,NA,FALSE,FALSE,"oliveoiloutpost","Amazing Olive Oils, Olives, Balsamics, Vinegars, Pastas, Cheese, Meats, Wines an espresso bar and more","http://t.co/eEMOfgeThV","Anna Maria","2009-12-18T18:09:19.000Z","https://pbs.twimg.com/profile_images/586287124460089344/6-0ts-kC_normal.png","Olive Oil Outpost",0,0,0,0,0,"06994603b8d09169",520,812,3527,18,"Even though red tide is creeping up on us the sunsets are spectacular #islandlife #florida #lavinovita #ladolcevita  #extravirgin #sunset #relax @ Longboat Key, Florida https://t.co/HaXz2QG5bd"
"41","@weatherchaser5 @UAMGLala1014 @BarackObama @VP Have you gotten any resolution from @Airbnb @AirbnbHelp on this? Looks like we'll run into this  issue, wondering their stance. ","1025910047308693504",FALSE,"13538432",2018-08-05 01:03:10,"en","everyone","1025435396451127296","1449428138",NA,FALSE,FALSE,"kaceyliles","",NA,"Columbia, SC","2008-02-16T00:55:10.000Z","https://pbs.twimg.com/profile_images/790568409645940736/YIUAae5X_normal.jpg","kacey",0,1,0,0,0,"6057f1e35bcc6c20",2607,1586,16674,118,"@weatherchaser5 @UAMGLala1014 @BarackObama @VP Have you gotten any resolution from @Airbnb @AirbnbHelp on this? Looks like we'll run into this  issue, wondering their stance"
"42","@kaceyliles @UAMGLala1014 @BarackObama @VP @Airbnb @AirbnbHelp Airbnb is currently working on a solution, so fingers crossed. ","1025917633256873984",FALSE,"1449428138",2018-08-05 01:33:19,"en","everyone","1025435396451127296","13538432",NA,FALSE,FALSE,"weatherchaser5","BS Atmospheric Science - Ohio State, Meteorologist, Storm Chaser, Structure Hipster, Photographer and lover of all things travel. Grand Optimist","https://t.co/vgWhFBNgYx","Seattle, WA","2013-05-22T16:57:47.000Z","https://pbs.twimg.com/profile_images/1602006710075658240/z31sOhI0_normal.jpg","Sarah Kogler",0,0,1,0,0,"3912e7cd4cf62c39",4039,1822,16296,87,"@kaceyliles @UAMGLala1014 @BarackObama @VP @Airbnb @AirbnbHelp Airbnb is currently working on a solution, so fingers crossed"
"43","The environment is THE story of Page 1 of Sunday’s @bradentonherald @RCCallihan  has the latest on #RedTide &amp; @jajones1 reports on what new mining permits for @MosaicInFlorida will mean for Manatee County. Read more at  . https   www bradenton com. https   twitter com MRMasferrer status 1026061477759905793 photo 1","1026061477759905793",FALSE,"349049976",2018-08-05 11:04:54,"en","everyone","1026061477759905793",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",2,1,2,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"The environment is THE story of Page 1 of Sunday’s @bradentonherald @RCCallihan  has the latest on #RedTide &amp; @jajones1 reports on what new mining permits for @MosaicInFlorida will mean for Manatee County. Read more at https://t.co/yh6lSLqACX https://t.co/L0OmAPkgqg"
"44","The #RedTide story by @RCCallihan . https   www bradenton com news local article216078915 html","1026061760229515264",FALSE,"349049976",2018-08-05 11:06:01,"en","everyone","1026061477759905793","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,1,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"The #RedTide story by @RCCallihan https://t.co/VAfU6sM8Qg"
"45","The @MosaicInFlorida story by @jajones1 . https   www bradenton com news business article215828890 html","1026062001540419585",FALSE,"349049976",2018-08-05 11:06:59,"en","everyone","1026061477759905793","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"The @MosaicInFlorida story by @jajones1 https://t.co/5Lpdltq8FY"
"46","@VSPC Hi guys, wondering whether to drive up or stay at Anna Maria? Is there any sign off Red Tide?. ","1026107113842651142",FALSE,"28243008",2018-08-05 14:06:14,"en","everyone","1026107113842651142","23946417",NA,FALSE,FALSE,"marie_cavanagh","Coffee & karaoke enthusiast. Working on climate change & net zero.",NA,"London","2009-04-02T00:59:04.000Z","https://pbs.twimg.com/profile_images/1404092878826135555/lcfd37Eb_normal.jpg","marie cavanagh",0,1,0,0,0,"224d8d4e6da92f36",166,113,1716,2,"@VSPC Hi guys, wondering whether to drive up or stay at Anna Maria? Is there any sign off Red Tide?"
"47","The red tide algae bloom may be south, but the dead fish are here. 

#Florida #AnnaMariaIsland #wildlifephotography #redtide @ Coquina Beach Park . https   www instagram com p BmGeSb7lSkp","1026117992902471680",FALSE,"240005388",2018-08-05 14:49:28,"en","everyone","1026117992902471680",NA,NA,FALSE,FALSE,"JennGlenfield","Video producer for @TB_Times, alum of @ucbsoj and former local politics and enviro issues for @ami_islander.","https://t.co/bobkqP2CId","St. Petersburg, FL","2011-01-18T23:18:37.000Z","https://pbs.twimg.com/profile_images/1271134361891586048/NTvAEi62_normal.jpg","Jennifer Glenfield",0,0,0,0,0,"224d8d4e6da92f36",425,854,244,21,"The red tide algae bloom may be south, but the dead fish are here. 

#Florida #AnnaMariaIsland #wildlifephotography #redtide @ Coquina Beach Park https://t.co/3uyuGZNQBW"
"48","Even all the way by #ManateeMemorial hospital, in braxkish water the #RedTide claims yet another #victim @BAYNEWS9DESK . https   twitter com lapinskilucas status 1026121308613107712 photo 1","1026121308613107712",FALSE,"2406249106",2018-08-05 15:02:39,"en","everyone","1026121308613107712",NA,NA,FALSE,FALSE,"lapinskilucas","Live and breathe sports especially @packers and @raptors as well as my beloved soccer team @LegiaWarszawa. Live where you vacation! #BradentonFL",NA,"Bradenton, FL","2014-03-13T00:45:56.000Z","https://pbs.twimg.com/profile_images/1081307080332660736/UAd7Uelt_normal.jpg","Lucas Lapinski",0,0,0,0,0,"07d9db5e5e081003",73,96,3563,14,"Even all the way by #ManateeMemorial hospital, in braxkish water the #RedTide claims yet another #victim @BAYNEWS9DESK https://t.co/1aKX82C5Eh"
"49","Yep its here, tide changing, hopefully will pull out of canal for a bit #redtide #florida #islandlife @ Longboat Key, Florida . https   www instagram com p BmGm7 vBHZ7","1026137007653892096",FALSE,"97718802",2018-08-05 16:05:01,"en","everyone","1026137007653892096",NA,NA,FALSE,FALSE,"oliveoiloutpost","Amazing Olive Oils, Olives, Balsamics, Vinegars, Pastas, Cheese, Meats, Wines an espresso bar and more","http://t.co/eEMOfgeThV","Anna Maria","2009-12-18T18:09:19.000Z","https://pbs.twimg.com/profile_images/586287124460089344/6-0ts-kC_normal.png","Olive Oil Outpost",0,0,0,0,0,"06994603b8d09169",520,812,3527,18,"Yep its here, tide changing, hopefully will pull out of canal for a bit #redtide #florida #islandlife @ Longboat Key, Florida https://t.co/fR5B5eXbWw"
"50","The only red tide-like factors I’ve seen so far: The water being a more murky brown color and one dead fish. @bradentonherald . https   twitter com SamPutterman status 1026142834661974019 photo 1","1026142834661974019",FALSE,"35984854",2018-08-05 16:28:11,"en","everyone","1026142834661974019",NA,NA,FALSE,FALSE,"SamPutterman","Covering misinformation @PolitiFact. Former: @Bradentonherald @TB_Times. Fan of dogs, coffee, news & dogs. Tips: sputterman@poynter.org","https://t.co/BCOBpCDHlV","Florida, USA","2009-04-28T04:12:30.000Z","https://pbs.twimg.com/profile_images/1162065799693119489/wZV3E7_Y_normal.jpg","Samantha Putterman",1,0,1,0,0,"3c2aec1245cb0d0c",1344,1252,5924,57,"The only red tide-like factors I’ve seen so far: The water being a more murky brown color and one dead fish. @bradentonherald https://t.co/53Ls05Nvde"
"51","But everyone I’ve talked to says they haven’t noticed any adverse effects like the coughing or nasty smell that usually comes with #RedTide.. ","1026143000618000384",FALSE,"35984854",2018-08-05 16:28:50,"en","everyone","1026143000618000384",NA,NA,FALSE,FALSE,"SamPutterman","Covering misinformation @PolitiFact. Former: @Bradentonherald @TB_Times. Fan of dogs, coffee, news & dogs. Tips: sputterman@poynter.org","https://t.co/BCOBpCDHlV","Florida, USA","2009-04-28T04:12:30.000Z","https://pbs.twimg.com/profile_images/1162065799693119489/wZV3E7_Y_normal.jpg","Samantha Putterman",2,2,0,0,0,"3c2aec1245cb0d0c",1344,1252,5924,57,"But everyone I’ve talked to says they haven’t noticed any adverse effects like the coughing or nasty smell that usually comes with #RedTide."
"52","How to spot tourists: they're the ones swimming in the water and playing in the sand next to dozens of dead fish. Even if you don't know about the #RedTide bloom, the bulging fish eyes and water the color of a Moses-bargaining-with-Pharoah day should be a clear sign. #beachlife. ","1026167152234192897",FALSE,"783427419311079424",2018-08-05 18:04:49,"en","everyone","1026167152234192897",NA,"1514323636555026438",FALSE,FALSE,"bryanafern","PhD in Fiction from USM Center for Writers. Roddenberry, Rowling, & Tolkien enthusiast. Freddie Mercury fan. DC Comics Batfamily love.","https://t.co/kpohGxNBJA",NA,"2016-10-04T22:03:46.000Z","https://pbs.twimg.com/profile_images/1208862067652005890/sK0lT-aV_normal.jpg","Bryana Fern",0,0,0,0,0,"3c2aec1245cb0d0c",419,2889,1314,4,"How to spot tourists: they're the ones swimming in the water and playing in the sand next to dozens of dead fish. Even if you don't know about the #RedTide bloom, the bulging fish eyes and water the color of a Moses-bargaining-with-Pharoah day should be a clear sign. #beachlife"
"53","@SamPutterman On Coquina Beach this morning it was very strong, and I'd say about 2 dozen dead fish in the water. ","1026171234466185216",FALSE,"706265810",2018-08-05 18:21:02,"en","everyone","1026143000618000384","35984854",NA,FALSE,TRUE,"angie_angers","Morning reporter at Bay News 9 in St. Pete. RI native and longtime Floridian. Story idea? Golf recs? DM/Email me at angela.angers@charter.com",NA,"Bradenton, FL","2012-07-20T02:40:00.000Z","https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg","Angie Angers",0,1,1,0,0,NA,2996,1063,4225,68,"@SamPutterman On Coquina Beach this morning it was very strong, and I'd say about 2 dozen dead fish in the water"
"54","@angie_angers Yeah that’s what I was hearing from everyone who came from there. If things keep going this way it will probably be in full swing even in the northernmost tip of AMI by Monday or Tuesday. 😢. ","1026172579269234688",FALSE,"35984854",2018-08-05 18:26:22,"en","everyone","1026143000618000384","706265810",NA,FALSE,FALSE,"SamPutterman","Covering misinformation @PolitiFact. Former: @Bradentonherald @TB_Times. Fan of dogs, coffee, news & dogs. Tips: sputterman@poynter.org","https://t.co/BCOBpCDHlV","Florida, USA","2009-04-28T04:12:30.000Z","https://pbs.twimg.com/profile_images/1162065799693119489/wZV3E7_Y_normal.jpg","Samantha Putterman",0,0,0,0,0,"008338532a26abed",1346,1253,5924,57,"@angie_angers Yeah that’s what I was hearing from everyone who came from there. If things keep going this way it will probably be in full swing even in the northernmost tip of AMI by Monday or Tuesday. 😢"
"55","Friendly reminder that the runoff from lake o is not the only thing contributing to this years drastic algae blooms and stopping the drainage will not stop red tide 😊. ","1026280340040638464",FALSE,"854141286",2018-08-06 01:34:35,"en","everyone","1026280340040638464",NA,NA,FALSE,FALSE,"sgannett101","Florida State Alum | Please use the Oxford Comma",NA,NA,"2012-09-30T05:11:49.000Z","https://pbs.twimg.com/profile_images/1215096031802806279/H8aWicEg_normal.jpg","Stephanie Gannett",0,0,2,0,0,"4019ea33d81d7fe8",249,572,5418,5,"Friendly reminder that the runoff from lake o is not the only thing contributing to this years drastic algae blooms and stopping the drainage will not stop red tide 😊"
"56","My eyes &amp; throat feel the #redtide too. ","1026429981726068737",FALSE,"349049976",2018-08-06 11:29:12,"en","everyone","1026429462555111425","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"224d8d4e6da92f36",3164,1918,76809,119,"My eyes &amp; throat feel the #redtide too"
"57","Reporting from Anna Maria Island,  where #RedTide has begun accessing local beaches.  The smell is apparent as you approach the shore, as is the color of the now murky water. #manateepublicbeach #ami . https   twitter com JDeleon1012 status 1026460180681244672 video 1","1026460180681244672",FALSE,"265559945",2018-08-06 13:29:12,"en","everyone","1026460180681244672",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",3,0,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Reporting from Anna Maria Island,  where #RedTide has begun accessing local beaches.  The smell is apparent as you approach the shore, as is the color of the now murky water. #manateepublicbeach #ami https://t.co/pfxsUk42wR"
"58","Dead fish have begun washing ashore on Manatee Public Beach in Holmes Beach. #RedTide #AMI . https   twitter com JDeleon1012 status 1026460742831235072 photo 1","1026460742831235072",FALSE,"265559945",2018-08-06 13:31:26,"en","everyone","1026460742831235072",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",2,1,1,1,0,"07d9f111eb088000",2841,1468,31067,82,"Dead fish have begun washing ashore on Manatee Public Beach in Holmes Beach. #RedTide #AMI https://t.co/asrxyF3ZzD"
"59","How they pick up dead fish during red tide. Instead of a chain gang, they use a dead fish gang. #redtide @ Anna Maria Island Beaches . https   www instagram com p BmI6NQfn7G6","1026460851685875712",FALSE,"22022939",2018-08-06 13:31:52,"en","everyone","1026460851685875712",NA,NA,FALSE,FALSE,"MAP_Photography","Florida based nature, avian, landscape, infrared, portrait and fine art photographer & avid naturalist and attorney.","http://t.co/kdwOo25QsB","Hialeah, Florida","2009-02-26T15:46:39.000Z","https://pbs.twimg.com/profile_images/527717213/MAPSHOOTING-icon_normal.jpg","Mike Pancier Photo",0,0,0,0,0,"19e150d848908604",1465,679,6755,136,"How they pick up dead fish during red tide. Instead of a chain gang, they use a dead fish gang. #redtide @ Anna Maria Island Beaches https://t.co/H71rt27Nid"
"60","Green flag may be flying still but I wouldn't swim in the water. With an empty beach, looks like most people feel the same. #redtide . https   twitter com JDeleon1012 status 1026467428895744001 video 1","1026467428895744001",FALSE,"265559945",2018-08-06 13:58:00,"en","everyone","1026467428895744001",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",1,0,0,1,0,"07d9f111eb088000",2841,1468,31067,82,"Green flag may be flying still but I wouldn't swim in the water. With an empty beach, looks like most people feel the same. #redtide https://t.co/FL9Nk5HC5O"
