"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","profile_image_url","verified","username","created_at.y","name","description","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"32","**Update**

SBA will be at the West Pasco Entrepreneur Center starting Tuesday, October 2 at 9:00 am. 

Location:
4532 US HIGHWAY 19
NEW PORT RICHEY, FL 34652

Times: 
Tuesday- Friday 9:00 am - 6:00 pm 
Saturday: 10:00 am - 2:00 pm. ","288352152",FALSE,2018-09-27 17:38:23,"everyone","1045320600191991808","288352152","en","1045367056902889472",FALSE,"https://pbs.twimg.com/profile_images/1432404382499360769/LCcUL7Ez_normal.jpg",FALSE,"PascoEDC","2011-04-26T18:06:45.000Z","Pasco EDC","Is your company looking to expand in Tampa Bay? Contact @PascoEDC for help w/ site selection, incentives, & more. Tampa Bay Start Up? Visit @SMARTstartPasco","Pasco County, Florida",NA,"https://t.co/ry0gUBbw0a",1,0,1,0,0,3923,2367,7326,104,NA,"**Update**

SBA will be at the West Pasco Entrepreneur Center starting Tuesday, October 2 at 9:00 am. 

Location:
4532 US HIGHWAY 19
NEW PORT RICHEY, FL 34652

Times: 
Tuesday- Friday 9:00 am - 6:00 pm 
Saturday: 10:00 am - 2:00 pm",TRUE
"33","UPDATE: Red tide conditions improve in Pinellas, Manatee and Sarasota counties; very low concentrations observed in Pasco County #redtide  . https   www wfla com 1483000382. https   twitter com WFLA status 1045792329544724480 photo 1",NA,FALSE,2018-09-28 21:48:15,"everyone","1045792329544724480","23820899","en","1045792329544724480",FALSE,"https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg",TRUE,"WFLA","2009-03-11T20:14:10.000Z","WFLA NEWS","WFLA News Channel 8 is a news leader in Tampa Bay.","Tampa, FL",NA,"https://t.co/qPxwyiszHG",0,0,1,0,0,207100,2288,234805,1726,NA,"UPDATE: Red tide conditions improve in Pinellas, Manatee and Sarasota counties; very low concentrations observed in Pasco County #redtide https://t.co/Yr16MU5vGh https://t.co/z3VKSbg720",FALSE
"34",".@SBAgov opens Business Recovery Center in Pasco County for #smallbiz impacted by red tide algal bloom l Read more ---&gt; . https   www sba gov offices disaster dfoce resources 1628246",NA,FALSE,2018-10-02 14:00:39,"everyone","1047124203856715777","543424384","en","1047124203856715777",FALSE,"https://pbs.twimg.com/profile_images/1240325126350127104/paCK4xtE_normal.jpg",FALSE,"FloridaSBDCN","2012-04-02T13:47:09.000Z","Florida SBDC Network","State designated as Florida's principal provider of business assistance, the Florida SBDC provides tools & expertise to help Florida's small businesses succeed.","Florida, USA",NA,"https://t.co/0SpGe6SK9c",0,0,0,0,0,2811,1150,3766,89,NA,".@SBAgov opens Business Recovery Center in Pasco County for #smallbiz impacted by red tide algal bloom l Read more ---&gt; https://t.co/ecchDjXifD",FALSE
"35","Starting today the Small Business Association is in Pasco to help owners fill out federal disaster loans. @PascoEDC Location: West Pasco Entrepreneur Center 4532 US Hwy 19, NPR Fl. Tuesday- Friday 9am - 6pm; Sat: 10am - 2pm More info here: @10NewsWTSP . https   www wtsp com article news red tide federal disaster loans now available to pinellas pasco county businesses impacted by red tide 67 597512847",NA,FALSE,2018-10-02 14:22:00,"everyone","1047129576927838208","63532984","en","1047129576927838208",FALSE,"https://pbs.twimg.com/profile_images/1516404126573379597/1YeoqW7V_normal.jpg",TRUE,"sarahbrosario","2009-08-06T20:31:45.000Z","Sarah Rosario","Emmy winning journalist @sarahwtsp |Wife 💍#BoyMom 👶🏻 👶🏻| 🌎Traveler|Positive|Goal driven| #Florida ☀️Master of power naps| 🙏🏼Matthew 19:26","Tampa, FL",NA,"https://t.co/EyWlIl2Tpq",0,0,0,0,0,4292,2355,10468,110,NA,"Starting today the Small Business Association is in Pasco to help owners fill out federal disaster loans. @PascoEDC Location: West Pasco Entrepreneur Center 4532 US Hwy 19, NPR Fl. Tuesday- Friday 9am - 6pm; Sat: 10am - 2pm More info here: @10NewsWTSP https://t.co/mQYKblq24k",FALSE
"36","BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1",NA,FALSE,2018-10-15 18:27:05,"everyone","1051902297465376768","78812733","en","1051902297465376768",FALSE,"https://pbs.twimg.com/profile_images/973017540652871681/0LIG0duQ_normal.jpg",FALSE,"Wendilanetv","2009-10-01T05:11:23.000Z","Wendi Lane","TV Reporter @wfts Iowa grown #GoHawks in Florida, loves animals, dogs, cooking #vegan, wine, travel, and trying to make a positive difference in the world.","Spring Hill, FL",NA,NA,4,0,14,1,0,354,226,288,10,NA,"BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4",FALSE
"37","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1",NA,FALSE,2018-10-15 18:37:17,"everyone","1051904863435743233","15138087","en","1051904863435743233",FALSE,"https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg",TRUE,"abcactionnews","2008-06-16T20:08:51.000Z","ABC Action News","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI","Tampa",NA,"https://t.co/hjOLC3xFry",4,0,0,0,0,173598,649,187000,1591,NA,"RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4",FALSE
"38","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1",NA,FALSE,2018-10-15 18:45:47,"everyone","1051907003529003009","810643213618909189","en","1051907003529003009",FALSE,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"YnocencioJassy","2016-12-19T00:29:38.000Z","Jassy Ynocencio","","St Petersburg, FL",NA,NA,4,0,0,0,0,268,303,155464,10,NA,"RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4",FALSE
"39","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1",NA,FALSE,2018-10-15 19:54:51,"everyone","1051924385324519429","2320585169","en","1051924385324519429",FALSE,"https://pbs.twimg.com/profile_images/929589153498574848/G2VpZkqP_normal.jpg",FALSE,"phishygirl62","2014-02-02T19:28:46.000Z","AKA Kirran Bliss","~All who wander are not lost ~",NA,NA,NA,4,0,0,0,0,417,679,50603,5,NA,"RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4",FALSE
"40","RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1",NA,FALSE,2018-10-15 19:58:10,"everyone","1051925216354598916","3504516443","en","1051925216354598916",FALSE,"https://pbs.twimg.com/profile_images/1124365498530062336/q-TCT0Vs_normal.jpg",FALSE,"N3GatorFan","2015-08-31T18:44:35.000Z","N3GatorFan","I'm a bit of a geek (math, science, history, geography, social sciences, languages, etc.).  My favorite TV shows are Forever and Numb3rs.",NA,"1593444209968746501","https://t.co/kg31dK3PdM",4,0,0,0,0,625,167,77589,26,NA,"RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort https://t.co/IAN3OZnHh4",FALSE
"41","RED TIDE IS VERY SEVERE YET ALL THE WAY UP TO PASCO COUNTY FL. RESPIRATORY PROBLEMS. THE SAND ALSO HAS IT IN IT, REMEMBER THAT. It is not good to be around it, especially if you are older. CITRUS COUNTY ALSO STILL REPORTING RED TIDE.. ",NA,FALSE,2018-11-12 17:52:22,"everyone","1062040419503144960","895686481209159680","en","1062040419503144960",FALSE,"https://pbs.twimg.com/profile_images/895775093573513216/QtEl1Yeo_normal.jpg",FALSE,"mousymama","2017-08-10T16:41:12.000Z","Sandy Keller","Trump 100%LOVE MY COUNTRY NO LISTS NO DIR. MESS NO PORN.SPEAK MY MIND - DONT LIKE -TOO BAD  I SPEAK TRUTH...THE BEST IS YET TO COME love outdoors n fishing","Trumpland USA ",NA,NA,0,0,0,0,0,2688,2645,127064,12,NA,"RED TIDE IS VERY SEVERE YET ALL THE WAY UP TO PASCO COUNTY FL. RESPIRATORY PROBLEMS. THE SAND ALSO HAS IT IN IT, REMEMBER THAT. It is not good to be around it, especially if you are older. CITRUS COUNTY ALSO STILL REPORTING RED TIDE.",FALSE
"42","Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1",NA,FALSE,2018-11-14 20:35:12,"everyone","1062806174142210052","18006230","en","1062806174142210052",FALSE,"https://pbs.twimg.com/profile_images/1192194038025338880/7WSXvEk4_normal.jpg",TRUE,"WJHG_TV","2008-12-09T23:34:37.000Z","WJHG-TV","WJHG, NewsChannel 7, is Northwest Florida's leading source for news, weather and sports.","Panama City Beach, Florida",NA,"http://t.co/u7XTRFim0g",2,0,1,0,0,44038,655,113143,533,NA,"Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. https://t.co/ebqmJ1cT3p",FALSE
"43","RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1",NA,FALSE,2018-11-14 20:36:17,"everyone","1062806445467541510","14829641","en","1062806445467541510",FALSE,"https://pbs.twimg.com/profile_images/1462568584740323334/Zeomp0FU_normal.jpg",FALSE,"ReneeWatson68","2008-05-19T07:08:43.000Z","Rebel","Retired Bull hauler.  #CowGirlUp #GenX #ArmyBrat  #FUCKFACISTS  #NeverTrump ~#Science","bunker ","1580661288392269824",NA,2,0,0,0,0,1578,1618,52369,10,NA,"RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. https://t.co/ebqmJ1cT3p",FALSE
"44","RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. . https   twitter com WJHG_TV status 1062806174142210052 photo 1",NA,FALSE,2018-11-17 14:40:01,"everyone","1063803950984511488","1046953802245578753","en","1063803950984511488",FALSE,"https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,"HelpFloridaHeal","2018-10-02T02:43:32.000Z","Help Florida Heal","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.","Boca Grande, FL","1304150592277929984","https://t.co/nrcNO8vykn",2,0,0,0,0,147,347,1461,2,NA,"RT @WJHG_TV: Florida Fish and Wildlife officials just released a mid-week Red Tide report. They say over the past week, K. brevis was observed in or offshore of Escambia, Santa Rosa, Okaloosa, Bay, Franklin, and Pasco counties. “Medium” concentrations were observed in Santa Rosa County. https://t.co/ebqmJ1cT3p",FALSE
"45","Snook, as well as redfish, remain catch-and-release only in state waters from the Hernando/Pasco county line through Gordon Pass in Collier County (includes Tampa Bay and Hillsborough County) through May 10, 2019, in response to the impacts of red tide. . https   floridakeystreasures com snook season closure gulf everglades florida key starts 12 1",NA,FALSE,2018-11-27 18:31:48,"everyone","1067486160954507265","28926842","en","1067486160954507265",FALSE,"https://pbs.twimg.com/profile_images/2262116633/babypiratenew250_normal.jpg",FALSE,"KeysTreasures","2009-04-05T02:54:50.000Z","☠Keys Treasures☠","Florida Native living in the Fabulous Florida Keys","Florida Keys","1460316255169167369","https://t.co/73FKSJurBZ",0,0,1,0,0,2324,1008,17649,82,NA,"Snook, as well as redfish, remain catch-and-release only in state waters from the Hernando/Pasco county line through Gordon Pass in Collier County (includes Tampa Bay and Hillsborough County) through May 10, 2019, in response to the impacts of red tide. https://t.co/5rpQ7kzFYA",FALSE
"46","Scam in Pasco County and is red tide gone?

#DoveDailyUpdate #PCSO #DukeEnergy #RedTide

 . https   www wduv com news breaking news scam hitting pasco county residents 1t5HrSDrGlMUfi7uLpiAxM. https   twitter com 1055WDUV status 1069513272246849536 photo 1",NA,FALSE,2018-12-03 08:46:49,"everyone","1069513272246849536","608235166","en","1069513272246849536",FALSE,"https://pbs.twimg.com/profile_images/1608095098629128192/gFQPV-Kp_normal.jpg",FALSE,"1055TheDove","2012-06-14T15:23:54.000Z","105.5 The Dove","105.5 WDUV The Dove plays all of Tampa Bay's Lite Favorites! Stream anytime online!","Tampa Bay, FL",NA,"https://t.co/i1RO8qiOD7",0,0,0,0,0,2769,4493,27002,64,NA,"Scam in Pasco County and is red tide gone?

#DoveDailyUpdate #PCSO #DukeEnergy #RedTide

https://t.co/GHhFsdgchf https://t.co/37CqszNU5L",FALSE
"47","#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast. ",NA,FALSE,2019-01-07 10:17:30,"everyone","1082219669996617728","3105087901","en","1082219669996617728",FALSE,"https://pbs.twimg.com/profile_images/1062406118822080512/IFOf0OaE_normal.jpg",TRUE,"JessDoudrick","2015-03-23T15:59:22.000Z","Jessica Smylie","Comm Director @american_heart covering NE Ohio. Retired anchor/reporter for @mysuncoast in #Sarasota & @jet24fox66 in #Erie. York, PA native. @eagles fan.","Cleveland, OH",NA,"https://t.co/VVBfSzAeLW",1,0,1,1,0,1216,703,6761,27,NA,"#GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast",FALSE
"48","RT @JessDoudrick: #GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast. ",NA,FALSE,2019-01-07 10:17:51,"everyone","1082219759519834112","9581122","en","1082219759519834112",FALSE,"https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg",TRUE,"mysuncoast","2007-10-21T15:57:27.000Z","ABC7 Sarasota","ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1","Sarasota, Florida",NA,"http://t.co/nQUeAxZ5Ke",1,0,0,0,0,67072,855,89861,690,NA,"RT @JessDoudrick: #GoodMorningSuncoast! Here are your Monday headlines:

- Fatal accident this morning on US 41 in Osprey. Northbound lanes CLOSED.
- Federal gov't shutdown is affecting red tide monitoring
- Another body is found, believed to be connected to Port Richey triple murder

@mysuncoast",FALSE
