"","text","conversation_id","author_id","reply_settings","possibly_sensitive","lang","created_at.x","id","verified","location","profile_image_url","url","username","description","pinned_tweet_id","created_at.y","name","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"257","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061811829557682176","823374556136112128","everyone",FALSE,"en",2018-11-12 02:44:02,"1061811829557682176",FALSE,NA,"https://pbs.twimg.com/profile_images/990696531538956288/xDWVSa8d_normal.jpg",NA,"Phoebe66557284","Progressive Democrat
#BanAR-15 
Republicans have a lot to learn",NA,"2017-01-23T03:39:26.000Z","Phoebe🌲",FALSE,103,0,0,0,0,2018,2365,39854,0,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"258","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061812226217201666","149011606","everyone",FALSE,"en",2018-11-12 02:45:36,"1061812226217201666",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1307187472124739585/SefkaGcH_normal.jpg",NA,"SydOutLoud","Reluctant hippy chick~;o) WRITER, Artist, Photographer, Social Media, seeking my dreams on a planet all me own.","1307184195576434694","2010-05-28T05:21:53.000Z","sydney ⛄️+🥁=🇺🇸",FALSE,103,0,0,0,0,1997,2310,111813,111,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"259","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061813538652471296","246667561","everyone",FALSE,"en",2018-11-12 02:50:49,"1061813538652471296",FALSE,"Vancouver, BC","https://pbs.twimg.com/profile_images/508950241635074048/x8pgYOrj_normal.jpeg","https://t.co/FJ4NnVDqjF","pqpolitics","Political & news acct. of information omnivore & adult ADHD Coach Pete Quily Int, Cdn, BC, & Vancouver politics & news volume varies. My ADHD acct is @petequily","1300872195229376512","2011-02-03T06:49:07.000Z","Pete Quily",FALSE,103,0,0,0,0,6947,7513,707195,456,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"260","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061814628357980162","775001102433394689","everyone",FALSE,"en",2018-11-12 02:55:09,"1061814628357980162",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/870460066608013313/yQpkp2_E_normal.jpg",NA,"Bckrda","Doing what I can to inform people of GOP and the existential threat they pose to every human being on the planet. They are rogue and working against us all.",NA,"2016-09-11T16:00:36.000Z","daniel smith",FALSE,103,0,0,0,0,4874,4980,358194,40,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"261","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061816781877198853","106457836","everyone",FALSE,"en",2018-11-12 03:03:43,"1061816781877198853",FALSE,"Ohio, USA","https://pbs.twimg.com/profile_images/1262019573966127104/RsnlZ5JV_normal.jpg",NA,"Avonan","real worries put to words, action & activism #StandWithUkraine 🇺🇦#StandWithBelarus 🤍❤️🤍 Mastodon: @Avonan@mas.to","1000919987597561856","2010-01-19T16:36:57.000Z","Ann4VotingRights🗳✍️💛",FALSE,103,0,0,0,0,2984,4966,755685,1,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"262","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061818259543080960","4133977773","everyone",FALSE,"en",2018-11-12 03:09:35,"1061818259543080960",FALSE,NA,"https://pbs.twimg.com/profile_images/964866342796058626/5MVv97s8_normal.jpg",NA,"LaurieKafka","Just a daughter, wife, mom, & former teacher who wants to see a better tomorrow for our country’s children & future grandchildren. #Resister🌻🇺🇦🌻","1242068839585787907","2015-11-07T12:12:19.000Z","Laurie Kafka",FALSE,103,0,0,0,0,2022,2910,145955,4,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"263","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061818768622567425","4214562220","everyone",FALSE,"en",2018-11-12 03:11:36,"1061818768622567425",FALSE,NA,"https://pbs.twimg.com/profile_images/666801323749318656/i_lFP0TO_normal.jpg",NA,"chargking","",NA,"2015-11-18T02:08:41.000Z","Charlane King",FALSE,103,0,0,0,0,29,166,817,0,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"264","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061821791247757312","1884764821","everyone",FALSE,"en",2018-11-12 03:23:37,"1061821791247757312",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"kmcatch22","",NA,"2013-09-19T23:40:55.000Z","Karen McClelland",FALSE,103,0,0,0,0,1008,5002,165290,14,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"265","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061822607656398848","1011833567566065665","everyone",FALSE,"en",2018-11-12 03:26:52,"1061822607656398848",FALSE,"From NY & Living Blue in NC","https://pbs.twimg.com/profile_images/1544061047887351808/QuNjJxef_normal.jpg",NA,"shadyasstimes","#BlueDot",NA,"2018-06-27T04:48:16.000Z","ShadyAssTimes",FALSE,103,0,0,0,0,1255,4988,263195,0,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"266","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061824699359989760","825834728024596481","everyone",FALSE,"en",2018-11-12 03:35:10,"1061824699359989760",FALSE,NA,"https://pbs.twimg.com/profile_images/1567022849319124992/wrNWo0ay_normal.jpg",NA,"jjpearso64","CPA, CFE, Retired. COUNTRY before PARTY. #TheResistance     
Tweets/Retweets do not mean I agree.#VoteBlueNoMatterWho!!",NA,"2017-01-29T22:35:17.000Z","JJPearso64",FALSE,103,0,0,0,0,2735,2565,362649,6,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"267","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061825187753156608","247487559","everyone",FALSE,"en",2018-11-12 03:37:07,"1061825187753156608",FALSE,"Miami, FL","https://pbs.twimg.com/profile_images/1190499806504013824/ZxTyP-Of_normal.jpg",NA,"sassygal56222","Resister, Dog Lover 🐶, Cocktail Drinker 🍹, FL Gator 🐊",NA,"2011-02-04T22:20:54.000Z","Jennifer Pak",FALSE,103,0,0,0,0,1488,1800,146480,20,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"268","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061826900803403777","448612166","everyone",FALSE,"en",2018-11-12 03:43:55,"1061826900803403777",FALSE,"Illinois, USA","https://pbs.twimg.com/profile_images/1145813826388058112/uA4e0FkQ_normal.jpg",NA,"GoddardJanice","*Twitter NOT for Dating *Thank God for amazing grace and Biden/Harris * *Reformed Republican NEVER AGAIN GQP *NO DMs UNLESS OK’d OR WILL BLOCK",NA,"2011-12-28T05:40:57.000Z","JaniceGoddardMatuch",FALSE,103,0,0,0,0,2999,3630,28455,2,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"269","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061861359602806784","98204276","everyone",FALSE,"en",2018-11-12 06:00:51,"1061861359602806784",FALSE,NA,"https://pbs.twimg.com/profile_images/1247388092190900224/qHbsgBXy_normal.jpg","https://t.co/i0ivW2rtWi","NefertitiVerita","In struggle, we find unity. In unity, we gain strength. In strength, we demand justice. Deep as an ocean, unstoppable as an avalanche. #TheResistance","1426937361234112512","2009-12-20T21:04:35.000Z","Cynthia June",FALSE,103,0,0,0,0,6082,6555,191602,30,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
"270","RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. . https   www vox com energy and environment 2018 8 30 17795892 red tide 2018 florida gulf sarasota sanibel okeechobee","1061866293236826114","14616404","everyone",FALSE,"en",2018-11-12 06:20:27,"1061866293236826114",FALSE,"MD/DE, DC Metro Area, USA","https://pbs.twimg.com/profile_images/995758766493708288/kOT3cMDD_normal.jpg",NA,"jckthesword","","1600981690490712065","2008-05-01T16:51:53.000Z","jckthesword",FALSE,103,0,0,0,0,993,1758,465644,4,NA,NA,"RT @ZolaClyde1: @dat_BCB @CherylHirschi @ArtistGailS @marceelias Same! I fear for south FL’s beautiful beaches &amp; animals hurt by the red tides. As well as separate blue-green algae problems stemming from fertilizers leaking into Lake Okeechobee &amp; FL’s fresh waterways. I worry for FL’s  environment under DeStupid. https://t.co/YD0a8WMbjL",FALSE
