"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","name","profile_image_url","verified","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","location","url","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"306","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"427856281",2021-08-13 14:45:14,"en","1426193131742113794","everyone","1426193131742113794","John R Fully Vaccinated","https://pbs.twimg.com/profile_images/1392310861713321986/4ACM_cos_normal.jpg",FALSE,FALSE,"America works best when we say Union - Hell YES! No Direct messages unless you want to be blocked. Yes, I mean you!","Bikingisfun2","2011-12-04T02:02:22.000Z",321,0,0,0,0,799,286,103185,2,NA,"1049005353650728961","Topeka, KS",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"307","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"880486436",2021-08-13 14:46:21,"en","1426193412949266432","everyone","1426193412949266432","Stephanie Mullins","https://pbs.twimg.com/profile_images/823612726836596736/Ky70BKGa_normal.jpg",FALSE,FALSE,"Just another horrified feminist","g8rslm","2012-10-14T16:34:44.000Z",321,0,0,0,0,100,1072,19937,0,NA,NA,"Gainesville, FL",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"308","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1232681542322982913",2021-08-13 14:52:19,"en","1426194913151094793","everyone","1426194913151094793","NeuronGarageSale","https://pbs.twimg.com/profile_images/1367011153168244739/0xdNB1yw_normal.jpg",FALSE,FALSE,"Tech | Politics | Philosophy| #ActuallyAutistic | I do stuff, sometimes | he/him
@NeuronGarageSale@mstdn.social","NeuronSale","2020-02-26T14:59:44.000Z",321,0,0,0,0,336,744,6949,1,NA,"1497322092676661261",NA,"https://t.co/xFNPDuSZWn",NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"309","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"775776702584725504",2021-08-13 14:54:31,"en","1426195468539809792","everyone","1426195468539809792","HoneyBadger 💉","https://pbs.twimg.com/profile_images/1516271059716222978/oDIYBGEa_normal.jpg",FALSE,FALSE,"POST: https://t.co/2wz3KU45d7","L2H2K","2016-09-13T19:22:33.000Z",321,0,0,0,0,179,185,12132,0,NA,"1603607066484121601",NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"310","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1238946338689044480",2021-08-13 15:02:52,"en","1426197570204823554","everyone","1426197570204823554","Lisa Haag","https://pbs.twimg.com/profile_images/1443672602199818240/wTXkCTCa_normal.jpg",FALSE,FALSE,"Retired teacher, wife, artist, environmentalist.
Feed will contain climate protests on Fridays. #FridaysforFuture","Lisa19270487","2020-03-14T21:53:33.000Z",321,0,0,0,0,1250,2452,54587,1,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"311","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"24817432",2021-08-13 15:03:38,"en","1426197763658768386","everyone","1426197763658768386","Rose von Perbandt","https://pbs.twimg.com/profile_images/1184661745186562049/gBxwdf80_normal.jpg",FALSE,FALSE,"Lateral thinker","MiraclesArt","2009-03-17T01:50:28.000Z",321,0,0,0,0,3355,4203,341353,4,NA,"1589815044099170305","Seminole Territory",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"312","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1121458917303824385",2021-08-13 15:06:44,"en","1426198540213178372","everyone","1426198540213178372","Terrila Lovejoy☮️🌎⏳","https://pbs.twimg.com/profile_images/1499414295976808453/jNMOzDEC_normal.jpg",FALSE,FALSE,"","LovejoyTerrila","2019-04-25T17:00:16.000Z",321,0,0,0,0,254,1391,31731,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"313","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"16384055",2021-08-13 15:09:59,"en","1426199357775355905","everyone","1426199357775355905","vaculb🇺🇸🌻🇺🇦🏳️‍🌈☮️","https://pbs.twimg.com/profile_images/917430746645696512/gAhmCF7T_normal.jpg",FALSE,FALSE,"gerontologist; LMHC;
#TheResistance;
Turn Fl Blue;
No lists please;No DMs
RT are not endorsements.
✍️#Handmarkedpaperballots","vaculb","2008-09-20T23:34:11.000Z",321,0,0,0,0,3546,4867,362674,17,NA,"917880196497362945","Polk County, FL",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"314","@Mistyfied352 Hurting manatees too. They are starving. ",FALSE,"16384055",2021-08-13 15:10:02,"en","1426199372220469256","everyone","1426121128502779908","vaculb🇺🇸🌻🇺🇦🏳️‍🌈☮️","https://pbs.twimg.com/profile_images/917430746645696512/gAhmCF7T_normal.jpg",FALSE,FALSE,"gerontologist; LMHC;
#TheResistance;
Turn Fl Blue;
No lists please;No DMs
RT are not endorsements.
✍️#Handmarkedpaperballots","vaculb","2008-09-20T23:34:11.000Z",0,1,3,0,0,3470,4848,363703,18,"1047956117916200960","917880196497362945","Polk County, FL",NA,NA,"@Mistyfied352 Hurting manatees too. They are starving",TRUE
"315","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"3345579826",2021-08-13 15:12:19,"en","1426199945833553927","everyone","1426199945833553927","Nofp","https://pbs.twimg.com/profile_images/1499106484084428808/JthmfosK_normal.jpg",FALSE,FALSE,"","LeighLike1234","2015-06-25T14:32:51.000Z",321,0,0,0,0,1090,4604,586146,38,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"316","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"2391614580",2021-08-13 15:16:07,"en","1426200904428974080","everyone","1426200904428974080","givemepie","https://pbs.twimg.com/profile_images/1162131053374390272/oLfGYPt4_normal.jpg",FALSE,FALSE,"She/Her: Mostly Supernatural but moving onto Dr Who & other genre TV. Democracy won over facism but it’s a close race to keep it! still lots of pet videos tho.","givemepie360","2014-03-15T21:05:35.000Z",321,0,0,0,0,1778,612,1141880,290,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"317","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"4508707693",2021-08-13 15:17:02,"en","1426201133161213959","everyone","1426201133161213959","Quirina England","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"","EnglandQuirina","2015-12-09T15:37:45.000Z",321,0,0,0,0,122,371,45145,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"318","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"2329369573",2021-08-13 15:19:06,"en","1426201652214714378","everyone","1426201652214714378","Maria Romero✍️☮️🇺🇦","https://pbs.twimg.com/profile_images/435090766587645952/XjO9lDOt_normal.jpeg",FALSE,FALSE,"Musician & International Model.
Grandmother, mother, daughter, sister.
#handmarkedpaperballots
Cash app $mariaromerogunnstaks","MariaMesmerized","2014-02-05T21:12:59.000Z",321,0,0,0,0,706,926,201872,2,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"319","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"938105822",2021-08-13 15:20:40,"en","1426202048849190915","everyone","1426202048849190915","Sandi Garand","https://pbs.twimg.com/profile_images/1547427613618057216/ygTiMG-t_normal.jpg",FALSE,FALSE,"Just a regular person doing regular things.","SandiGarand","2012-11-10T00:57:02.000Z",321,0,0,0,0,210,1601,90041,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"320","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1086221066618527745",2021-08-13 15:21:04,"en","1426202147335680001","everyone","1426202147335680001","Anita","https://pbs.twimg.com/profile_images/1506984631215833088/ZCH9KtSC_normal.jpg",FALSE,FALSE,"","Anita75420666","2019-01-18T11:17:38.000Z",321,0,0,0,0,216,468,3751,1,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
