"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"117","@realDonaldTrump I live in Florida and @FLGovScott is a horrible Governor.  Red tide, no light rail, struggling economy for years, etc.  I will definitely be voting for @AndrewGillum .. ","25073877","1053662989272793089",2018-10-21 16:23:22,"en","everyone",FALSE,"1054045491263127553","2693631704","https://t.co/IiHnop7Fts",FALSE,"2014-07-30T18:36:09.000Z","Westchase, FL",FALSE,"fl_lynda","Proud mother of transgender daughter. These are trying times. Practice love when you can. Don’t be silent about what matters. #TransAlly #BansOffOurBodies #BLM","Lynda 🏳️‍⚧️🇺🇦🏳️‍🌈☮️","https://pbs.twimg.com/profile_images/1608683460725448704/-xqxZB-U_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",989,1690,22671,0,"1603505667918233600","@realDonaldTrump I live in Florida and @FLGovScott is a horrible Governor.  Red tide, no light rail, struggling economy for years, etc.  I will definitely be voting for @AndrewGillum ."
"118",".@SenBillNelson at @AndrewGillum rally attacks his GOP opponent in Senate race, @ScottforFlorida, over FL’s environmental issues, blue-green algae and red tide. @FoxNewsMMR . https   twitter com AllieRaffa status 1054416487912484864 video 1",NA,"1054416487912484864",2018-10-22 16:57:35,"en","everyone",FALSE,"1054416487912484864","585350900","https://t.co/d7vSDchSnu",TRUE,"2012-05-20T04:19:59.000Z","Washington, DC",FALSE,"AllieRaffa","White House Correspondent @NBCNews @MSNBC @NBCNewsNow 🦚 | South Florida Native | Stops in DC, Tampa, 2020 Campaign Trail & San Diego | allie.raffa@nbcuni.com","Allie Raffa","https://pbs.twimg.com/profile_images/1594065866458644483/tK-1nG0q_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",8790,7178,4155,126,"1600948482197655552",".@SenBillNelson at @AndrewGillum rally attacks his GOP opponent in Senate race, @ScottforFlorida, over FL’s environmental issues, blue-green algae and red tide. @FoxNewsMMR https://t.co/qi2Wmpp4U4"
"119","@MidniteCalliope @Stop_Trump20 Hi!!!

I hope the blue wave is going to wash away the red tide!. ","1048725813120704512","1054459475816525827",2018-10-22 20:34:53,"en","everyone",FALSE,"1054471172727980032","55414986",NA,FALSE,"2009-07-10T00:34:22.000Z",NA,FALSE,"LibbyBlog","Transportation/urban planning consultant in Florida. Author of forthcoming ""Paleo Places"" - an evolutionary approach to urban planning.","Elizabeth Rodriguez","https://pbs.twimg.com/profile_images/832592330473537536/i07vfAJ0_normal.jpg",0,1,0,0,0,"dc62519fda13b4ec",3968,4920,181406,188,NA,"@MidniteCalliope @Stop_Trump20 Hi!!!

I hope the blue wave is going to wash away the red tide!"
"120","Sexy red tide Florida 🧚‍♀️ . https   twitter com byelacey status 1053993290478043136",NA,"1055548035130896388",2018-10-25 19:53:57,"es","everyone",FALSE,"1055548035130896388","17768370","https://t.co/gXFPbfZJib",FALSE,"2008-12-01T01:49:50.000Z",NA,FALSE,"Treetart","Copaani mirshmure’cye? they/them","👺","https://pbs.twimg.com/profile_images/1530900896984571907/5B7tXkvV_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",179,1108,31055,16,NA,"Sexy red tide Florida 🧚‍♀️ https://t.co/DUo92g1ZvT"
"121","It’s no wonder how the red tide wins.. ",NA,"1056316990405656577",2018-10-27 22:49:30,"en","everyone",FALSE,"1056316990405656577","179084301",NA,FALSE,"2010-08-16T13:24:03.000Z","Florida, USA",FALSE,"heyyou216to813","Former Marine in Operation Support Hope, Kent State University Survivor , Metal Head, Ex-Superhero that learned to hate people.","Hey You","https://pbs.twimg.com/profile_images/1466069423983415300/c-SSl4w7_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",284,563,12256,3,NA,"It’s no wonder how the red tide wins."
"122","Just because the new sources have stopped focusing on it, doesn’t mean it’s gone away. Florida coastlines still  reflect the effects of #redtide and a #HAB . https   twitter com ouroceanmatters status 1057279530145067011 video 1",NA,"1057279530145067011",2018-10-30 14:34:17,"en","everyone",FALSE,"1057279530145067011","4219162283",NA,FALSE,"2015-11-18T16:04:19.000Z","Miami, FL",FALSE,"ouroceanmatters","ouroceanmatters@gmail.com *daily facts, animals, and reasons why our ocean, reefs, and mangroves need some TLC. keep our ocean clean, happy, and healthy!*","Our Ocean Matters","https://pbs.twimg.com/profile_images/951126464069545984/z5aAS9II_normal.jpg",1,0,3,1,0,"07d9e0032a085002",423,38,564,7,"1060526001996869634","Just because the new sources have stopped focusing on it, doesn’t mean it’s gone away. Florida coastlines still  reflect the effects of #redtide and a #HAB https://t.co/ges31OfMbc"
"123","@myserenity69 @noeliajanee @NelsonForSenate I've lived in Florida pretty much most of my life. 3 years of record breaking temps and the worst outbreak of Red Tide does little to erase my concerns about Climate Change. Global Warming is here and now outpacing previous predictions. . https   twitter com PLashley6 status 1057787817135366149 photo 1","148974063","1057638444636270592",2018-11-01 00:14:03,"en","everyone",FALSE,"1057787817135366149","918601320977895424",NA,FALSE,"2017-10-12T22:16:36.000Z","Tampa, FL",FALSE,"PLashley6","Florida Freethinker, Doesn't Obey Well. 
Volunteer of America, Sometimes Obscene. All Lives Matter 🌎 ✌ 
#FBR #PRU","PhillipLashley6","https://pbs.twimg.com/profile_images/977674350462685188/1KZmCmhD_normal.jpg",1,1,1,0,0,"01af119d415cd7d2",3837,4250,15243,1,"1053292727302045696","@myserenity69 @noeliajanee @NelsonForSenate I've lived in Florida pretty much most of my life. 3 years of record breaking temps and the worst outbreak of Red Tide does little to erase my concerns about Climate Change. Global Warming is here and now outpacing previous predictions. https://t.co/SSTMilug8i"
"124","“The red tide be hitting different”. ",NA,"1058043030463234050",2018-11-01 17:08:10,"en","everyone",FALSE,"1058043030463234050","2725936684",NA,FALSE,"2014-07-27T03:11:05.000Z","Washington, DC",FALSE,"splifffingers","stfu nothing is real","Allie","https://pbs.twimg.com/profile_images/1581355199649783808/sWJ6etib_normal.jpg",1,0,1,0,0,"be21e5fe37cc6077",713,493,23278,1,"1594904422534053888","“The red tide be hitting different”"
"125","#USF College of Public Health’s Dr. Marie Bourgeois, a risk assessment and toxicology expert, weighs in on the #RedTide issue from a #PublicHealth perspective. Check out her full commentary on our Facebook page! Thanks for speaking with us @mmbtox! #USFCOPHRocks! . https   twitter com usfcoph status 1058077388045729793 video 1",NA,"1058077388045729793",2018-11-01 19:24:42,"en","everyone",FALSE,"1058077388045729793","3904954404","https://t.co/76l79MpKLw",FALSE,"2015-10-15T17:36:22.000Z","Tampa, FL",FALSE,"usfcoph","University of South Florida's College of Public Health. Certificate, bachelor, master and doctoral degree programs in online, on-campus and blended formats.","USF Public Health","https://pbs.twimg.com/profile_images/1278402282883776518/b__LXKQ8_normal.jpg",2,0,4,0,0,"dc62519fda13b4ec",2990,783,5252,55,NA,"#USF College of Public Health’s Dr. Marie Bourgeois, a risk assessment and toxicology expert, weighs in on the #RedTide issue from a #PublicHealth perspective. Check out her full commentary on our Facebook page! Thanks for speaking with us @mmbtox! #USFCOPHRocks! https://t.co/w6mmy6gXOM"
"126","Reduce, reuse, and recycle, kids!
(Feat. The (dying) Great Barrier Reef, Oil Spill, The Red Tide, Melting glacier, and plastic) 
#artspowernugget #PSA #reducereuserecycle @ Cypress Beach . https   www instagram com p BppvZjGn96x",NA,"1058103195443101702",2018-11-01 21:07:15,"en","everyone",FALSE,"1058103195443101702","112927402","https://t.co/uqVqJTJ5Op",FALSE,"2010-02-10T04:28:07.000Z","New York, NY",FALSE,"stef_samb","singer/songwriter/painter • she/her","Stefanie Sambrano","https://pbs.twimg.com/profile_images/1577852613831319552/cPWoQSiP_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",403,310,19672,4,NA,"Reduce, reuse, and recycle, kids!
(Feat. The (dying) Great Barrier Reef, Oil Spill, The Red Tide, Melting glacier, and plastic) 
#artspowernugget #PSA #reducereuserecycle @ Cypress Beach https://t.co/tZvYmKBDHK"
"127","Yes he/she did! Grateful to see a healthy #manatee with so much #redtide around. . https   twitter com SeeThroughCanoe status 1058140776549531649",NA,"1058405143157370880",2018-11-02 17:07:05,"en","everyone",FALSE,"1058405143157370880","51792770","https://t.co/TbsrGZ95gj",TRUE,"2009-06-28T17:58:37.000Z","Tampa,FL",FALSE,"CynthiaSmoot","40+ year broadcast news veteran. Animal advocate and “mom” to a rescued greyhound, cat and adopted @dreamthemustang","Cynthia Smoot News","https://pbs.twimg.com/profile_images/1598556754790563840/o8uCBKjg_normal.jpg",2,0,5,0,0,"dc62519fda13b4ec",8046,2679,9272,158,NA,"Yes he/she did! Grateful to see a healthy #manatee with so much #redtide around. https://t.co/sAXalq7lxO"
"128","LCV Victory Fund Alert: Rick Scott slashed environmental protections -- exacerbating Florida's red tide crisis. Watch: . https   www youtube com watch",NA,"1058421269438312448",2018-11-02 18:11:09,"en","everyone",FALSE,"1058421269438312448","17798658","https://t.co/WOHHs25Pvv",FALSE,"2008-12-02T03:47:14.000Z","Tampa Bay",FALSE,"Umpire20","Toastmasters D48 Speaker Prostate Cancer patient on Active Surveillance since Nov06 Meals On Wheels Tampa driver Tampa Fight for Air Climb Volunteer","Umpire20","https://pbs.twimg.com/profile_images/576461735290228736/utbiwVZ7_normal.jpg",0,0,0,0,0,"2cce4a9792d2d92e",1201,4967,64658,23,NA,"LCV Victory Fund Alert: Rick Scott slashed environmental protections -- exacerbating Florida's red tide crisis. Watch: https://t.co/fhaGOX1ixa"
"129","Prediction🇺🇸If there is 65%+ 🌊 turnout, the Blue Wave crushes the Red Tide‼️🇺🇸🌊 . https   www washingtonexaminer com washington secrets 2018 democrats lead gop by 12 million registered voters",NA,"1058426137158795267",2018-11-02 18:30:30,"en","everyone",FALSE,"1058426137158795267","864455966435180545",NA,FALSE,"2017-05-16T12:22:18.000Z","Valrico, FL",FALSE,"EdwinShaffer7","Retired Adj. Professor, Nuclear Medicine PET/CT, Grandpa, Bass 🎣 Master Florida 🐊 Atlanta⚾️Braves","Edwin Shaffer","https://pbs.twimg.com/profile_images/1153776906820624385/sYkGVyaj_normal.jpg",0,0,1,0,0,"76d195c1204e61b2",3283,4863,17867,1,NA,"Prediction🇺🇸If there is 65%+ 🌊 turnout, the Blue Wave crushes the Red Tide‼️🇺🇸🌊 https://t.co/adxdoLjASJ"
"130","So why is he spending so much of his personal fortune on the election? Payoffs and insider information is so much more lucrative as a senator v. State governor! Red Tide Rick is just Another corrupt Republican in it for himself! . https   twitter com DavidWright_7 status 1058454523793018886",NA,"1058456809185443840",2018-11-02 20:32:23,"en","everyone",FALSE,"1058456809185443840","524375594",NA,FALSE,"2012-03-14T13:54:49.000Z","Florida, USA",FALSE,"tonyedl","Navy Veteran","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg",2,0,1,0,0,"70b7be4d968912d3",182,122,23010,3,NA,"So why is he spending so much of his personal fortune on the election? Payoffs and insider information is so much more lucrative as a senator v. State governor! Red Tide Rick is just Another corrupt Republican in it for himself! https://t.co/G67mRvH79d"
"131","@RonDeSantisFL @NelsonForSenate @FLGovScott this what Red Tide Rick and the Republicans can’t escape and all of it has been memorialized on video! Vote Democrat on Nov 6 and preserve our healthcare, SS and Medicare/Medicaid! @AndrewGillum @DanaYoungFL @ChrisHunterFL . https   twitter com RBReich status 1058421835715362816","487297085","1058462077055049728",2018-11-02 20:53:19,"en","everyone",FALSE,"1058462077055049728","524375594",NA,FALSE,"2012-03-14T13:54:49.000Z","Florida, USA",FALSE,"tonyedl","Navy Veteran","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg",0,0,0,0,0,"70b7be4d968912d3",182,122,23010,3,NA,"@RonDeSantisFL @NelsonForSenate @FLGovScott this what Red Tide Rick and the Republicans can’t escape and all of it has been memorialized on video! Vote Democrat on Nov 6 and preserve our healthcare, SS and Medicare/Medicaid! @AndrewGillum @DanaYoungFL @ChrisHunterFL https://t.co/QmvrssZrBd"
"132","@RudyGiuliani @RonDeSantisFL Nor do they want a Trump Mini Me or Red Tide Rick taking away our healthcare/pre-existing conditions or cutting Soc Sec Medicare Medicaid to pay for tax cuts to corporations and the wealthy!. ","770781940341288960","1059216723365236736",2018-11-05 03:26:28,"en","everyone",FALSE,"1059285794114977793","524375594",NA,FALSE,"2012-03-14T13:54:49.000Z","Florida, USA",FALSE,"tonyedl","Navy Veteran","tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg",0,0,1,0,0,"70b7be4d968912d3",182,122,23010,3,NA,"@RudyGiuliani @RonDeSantisFL Nor do they want a Trump Mini Me or Red Tide Rick taking away our healthcare/pre-existing conditions or cutting Soc Sec Medicare Medicaid to pay for tax cuts to corporations and the wealthy!"
"133","Please retweet Florida voters. And don't forget this is the same self serving asshole who refused to let his administration use the term Global Warming. 8 years later we have 4 months of red tide and counting instead of 3 weeks. . https   twitter com Swags_D17 status 1059462497785315328 photo 1",NA,"1059462497785315328",2018-11-05 15:08:37,"en","everyone",FALSE,"1059462497785315328","1010714053394739200",NA,FALSE,"2018-06-24T02:39:43.000Z","Ybor City/Tampa, FL",FALSE,"Swags_D17","Republican: rich people paying rich people to convince what's left of the middle class this is all the poor people's fault.","David 🆘️🌎","https://pbs.twimg.com/profile_images/1351975526735499264/3Efev6hk_normal.jpg",1,0,0,0,0,"dc62519fda13b4ec",1312,1846,12615,2,"1432628012147781633","Please retweet Florida voters. And don't forget this is the same self serving asshole who refused to let his administration use the term Global Warming. 8 years later we have 4 months of red tide and counting instead of 3 weeks. https://t.co/voXnjGs3o2"
"134","@seanhannity FL will be a tough #RedTide win. To many NY Democratic moving here to escape high taxes but still vote Democratic  also #Millennials love free stuff from @AndrewGillum. ","41634520","1059547987020574723",2018-11-05 20:48:20,"en","everyone",FALSE,"1059547987020574723","548145982",NA,FALSE,"2012-04-08T04:45:43.000Z",NA,FALSE,"fl_bob","Just an Old White Man #OWM","BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",0,0,0,0,0,"6d4de57fa00a913f",18,99,3518,1,NA,"@seanhannity FL will be a tough #RedTide win. To many NY Democratic moving here to escape high taxes but still vote Democratic  also #Millennials love free stuff from @AndrewGillum"
"135","On a day where all I’ll see on my newsfeed are fights over the red tide and blue wave, it’s nice to see the more important issues that are going on in the world! 😉😍 (Before you message me, just let me have this moment.) 
#Yum #MyMan  #IdrisElba #SexiestManAlive . https   twitter com chavez66 status 1059799280536432641 photo 1",NA,"1059799280536432641",2018-11-06 13:26:53,"en","everyone",FALSE,"1059799280536432641","25820014",NA,FALSE,"2009-03-22T13:58:03.000Z","Odessa, FL",FALSE,"chavez66","Wife, Mom, Gigi to Jayden Ayvah and Oakley, & a fiercely loyal friend. NY Yankees, Bucs & TB Lightning fan! @bravotv addict @conch_tampa VP","Kim Chavez","https://pbs.twimg.com/profile_images/1555028164019195907/rx-g4lP6_normal.jpg",0,0,0,0,0,"4b121d921ac7e762",385,243,11922,33,NA,"On a day where all I’ll see on my newsfeed are fights over the red tide and blue wave, it’s nice to see the more important issues that are going on in the world! 😉😍 (Before you message me, just let me have this moment.) 
#Yum #MyMan  #IdrisElba #SexiestManAlive https://t.co/anFzOHugt4"
"136","@glennbeck FL is going like AZ. AZ had California Democratic moving in just like FL had #Liberals NY moving into FL. The thing is they are moving to AZ and FL to escape high taxes. But still vote for the same type #Liberal candidate #RedTide. ","17454769","1059838326004432898",2018-11-06 16:02:02,"en","everyone",FALSE,"1059838326004432898","548145982",NA,FALSE,"2012-04-08T04:45:43.000Z",NA,FALSE,"fl_bob","Just an Old White Man #OWM","BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",18,99,3518,1,NA,"@glennbeck FL is going like AZ. AZ had California Democratic moving in just like FL had #Liberals NY moving into FL. The thing is they are moving to AZ and FL to escape high taxes. But still vote for the same type #Liberal candidate #RedTide"
"137","I don’t think the people will be ready if the #Democrats don’t win the senate and House. Better get the suicide hotline manned. #RedTide . https   twitter com bhweingarten status 1059581160899178498",NA,"1059839308138532865",2018-11-06 16:05:56,"en","everyone",FALSE,"1059839308138532865","548145982",NA,FALSE,"2012-04-08T04:45:43.000Z",NA,FALSE,"fl_bob","Just an Old White Man #OWM","BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",18,99,3518,1,NA,"I don’t think the people will be ready if the #Democrats don’t win the senate and House. Better get the suicide hotline manned. #RedTide https://t.co/qyuDUE0uX4"
