"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","name","protected","created_at.y","description","verified","username","profile_image_url","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"334","RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."". ","en",2021-04-12 19:20:21,"1694505356",FALSE,"everyone","1381688660819472386","1381688660819472386",NA,"Water From Air",FALSE,"2013-08-23T18:22:11.000Z","During #GlobalWarming, we must FIGHT for #climateACTION (vs #fossilfuel$ $$ #CORRUPTION) as if our #CHILDREN'S LIVES DEPEND ON US & the USA.  They do!
#RESIST!",FALSE,"MoistureVapor8r","https://pbs.twimg.com/profile_images/485855767283523584/Jl7f0g-O_normal.jpeg","San Diego, CA","1550290860222296065","http://t.co/15N9y0Ml5x",NA,6,0,0,0,0,4524,4977,392473,308,"RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves.""",FALSE
"335","RT @Bob4Florida: The craziest thing about Republican voters on the gulf coast is they have brought about their own demise.  Oil spills, red tide, toxic sludge being dumped into Tampa Bay.  All a result of GOP policies.. ","en",2021-04-12 19:21:16,"1694505356",FALSE,"everyone","1381688890256281601","1381688890256281601",NA,"Water From Air",FALSE,"2013-08-23T18:22:11.000Z","During #GlobalWarming, we must FIGHT for #climateACTION (vs #fossilfuel$ $$ #CORRUPTION) as if our #CHILDREN'S LIVES DEPEND ON US & the USA.  They do!
#RESIST!",FALSE,"MoistureVapor8r","https://pbs.twimg.com/profile_images/485855767283523584/Jl7f0g-O_normal.jpeg","San Diego, CA","1550290860222296065","http://t.co/15N9y0Ml5x",NA,9,0,0,0,0,4524,4977,392473,308,"RT @Bob4Florida: The craziest thing about Republican voters on the gulf coast is they have brought about their own demise.  Oil spills, red tide, toxic sludge being dumped into Tampa Bay.  All a result of GOP policies.",FALSE
"336","RT @debbieac26: @WFLAJustin @WFLA Ammonia, Nitrogen, Radioactive material= algae blooms, red tides, dead fish &amp; closed beaches.

HRK Holdings were given a plan to clean this up back in 2003!
25 million gallons of fertilizer waste was just dumped into Tampa Bay!
This equates to an oil spill in the gulf!!
#Florida. ","en",2021-04-12 19:21:32,"1694505356",FALSE,"everyone","1381688954731126787","1381688954731126787",NA,"Water From Air",FALSE,"2013-08-23T18:22:11.000Z","During #GlobalWarming, we must FIGHT for #climateACTION (vs #fossilfuel$ $$ #CORRUPTION) as if our #CHILDREN'S LIVES DEPEND ON US & the USA.  They do!
#RESIST!",FALSE,"MoistureVapor8r","https://pbs.twimg.com/profile_images/485855767283523584/Jl7f0g-O_normal.jpeg","San Diego, CA","1550290860222296065","http://t.co/15N9y0Ml5x",NA,2,0,0,0,0,4524,4977,392473,308,"RT @debbieac26: @WFLAJustin @WFLA Ammonia, Nitrogen, Radioactive material= algae blooms, red tides, dead fish &amp; closed beaches.

HRK Holdings were given a plan to clean this up back in 2003!
25 million gallons of fertilizer waste was just dumped into Tampa Bay!
This equates to an oil spill in the gulf!!
#Florida",FALSE
"337","RT @Yesterday_Today: August 10 - 1993: U.S. - two fuel barges and a phosphate freighter collided in Tampa Bay, Florida, causing a fire and spilling 336,000 gallons of fuel oil. #history. ","en",2021-04-12 19:38:48,"1694505356",FALSE,"everyone","1381693301389025280","1381693301389025280",NA,"Water From Air",FALSE,"2013-08-23T18:22:11.000Z","During #GlobalWarming, we must FIGHT for #climateACTION (vs #fossilfuel$ $$ #CORRUPTION) as if our #CHILDREN'S LIVES DEPEND ON US & the USA.  They do!
#RESIST!",FALSE,"MoistureVapor8r","https://pbs.twimg.com/profile_images/485855767283523584/Jl7f0g-O_normal.jpeg","San Diego, CA","1550290860222296065","http://t.co/15N9y0Ml5x",NA,1,0,0,0,0,4524,4977,392473,308,"RT @Yesterday_Today: August 10 - 1993: U.S. - two fuel barges and a phosphate freighter collided in Tampa Bay, Florida, causing a fire and spilling 336,000 gallons of fuel oil. #history",FALSE
"338","RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay.  . https   www usf edu marine science news 2021 usf response to piney point spill day 1 report aspx. https   twitter com USouthFlorida status 1381230555921006593 video 1","en",2021-04-12 20:49:43,"1903881738",FALSE,"everyone","1381711147527733256","1381711147527733256",NA,"USF News",FALSE,"2013-09-25T11:38:20.000Z","The official news source from the University of South Florida Office of Communications and Marketing.",FALSE,"USFNews","https://pbs.twimg.com/profile_images/1278311110601474048/FeTT8KTX_normal.jpg","Tampa, Fla.","1587542195380314113","https://t.co/INGwAcbBAu",NA,8,0,0,0,0,1003,460,657,17,"RT @USouthFlorida: The research vessel, R/V Weatherbird II, was used to study the impact of the Deepwater Horizon oil spill.

Today, #USF scientists are using this ship to study the contaminated water from Piney Point &amp; the environmental impact it will have on Tampa Bay. https://t.co/nxdxuARQBN https://t.co/fYpZp3onMj",FALSE
"339","@SER1897 @MalcolmNance He doesn't know and he doesn't care.   He's pumping millions of gallons of contaminated water into tampa bay.  Kelp is dying, manatees are dying and that will probably contaminate the gulf as baf or worse than oil spills.. ","en",2021-04-13 04:24:13,"1290728934745821189",FALSE,"everyone","1381825529280618499","1381778250968358913","334178844","Seychit 🇺🇦🇺🇦🇺🇦🇺🇦",FALSE,"2020-08-04T19:22:57.000Z","Boomer, obw,  
🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊",FALSE,"seychit","https://pbs.twimg.com/profile_images/1386499319419727872/UqLLwZ7w_normal.jpg",NA,"1502557056880021505",NA,NA,0,0,1,0,0,840,778,20375,1,"@SER1897 @MalcolmNance He doesn't know and he doesn't care.   He's pumping millions of gallons of contaminated water into tampa bay.  Kelp is dying, manatees are dying and that will probably contaminate the gulf as baf or worse than oil spills.",FALSE
"340","@CNN If BP needs to pay for accidently spilling oil into the Tampa, why does Japan need to pay nothing to purposefully pour contaminated water into the sea?. ","en",2021-04-14 01:14:45,"1161543620631113730",FALSE,"everyone","1382140236184965122","1381875827445485569","759251","Erik Killmonger",FALSE,"2019-08-14T07:42:34.000Z","Caller out of Bullshxt",FALSE,"ErikKil05006065","https://pbs.twimg.com/profile_images/1161544734164303872/NHGxBugk_normal.jpg",NA,NA,NA,NA,0,0,0,0,0,13,18,540,1,"@CNN If BP needs to pay for accidently spilling oil into the Tampa, why does Japan need to pay nothing to purposefully pour contaminated water into the sea?",FALSE
"341","@SecBlinken @iaeaorg If BP needs to pay for accidently spilling oil into the Tampa, why does Japan need to pay nothing to purposefully pour contaminated water into the sea?. ","en",2021-04-14 01:17:14,"1161543620631113730",FALSE,"everyone","1382140861174059014","1381769108316954626","1350150750966603777","Erik Killmonger",FALSE,"2019-08-14T07:42:34.000Z","Caller out of Bullshxt",FALSE,"ErikKil05006065","https://pbs.twimg.com/profile_images/1161544734164303872/NHGxBugk_normal.jpg",NA,NA,NA,NA,0,0,0,0,0,13,18,540,1,"@SecBlinken @iaeaorg If BP needs to pay for accidently spilling oil into the Tampa, why does Japan need to pay nothing to purposefully pour contaminated water into the sea?",FALSE
"342","RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."". ","en",2021-04-14 17:09:52,"2414913756",FALSE,"everyone","1382380598485004288","1382380598485004288",NA,"Le Chat Biden Democrat",FALSE,"2014-03-27T21:29:48.000Z","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s",FALSE,"LeChatNoire4","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","Florida","1222268511134896129",NA,NA,6,0,0,0,0,14255,13707,1103614,336,"RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves.""",FALSE
"343","RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves."". ","en",2021-04-14 17:19:27,"1007711863159705600",FALSE,"everyone","1382383010725564418","1382383010725564418",NA,"K. Manson",FALSE,"2018-06-15T19:50:05.000Z","Have been in Covid Hell, not active too much on Twitter. STAY BLUE!!! Thank you to all my followers that are still following, appreciate you ❤️",FALSE,"KManson7","https://pbs.twimg.com/profile_images/1542924005371310080/sgJdwHj8_normal.jpg"," Southern California",NA,NA,NA,6,0,0,0,0,1812,3777,131495,11,"RT @TroyKinsey: 11 years after overseeing FL's response to the Deepwater Horizon oil spill as governor, @CharlieCrist is asking that @NOAA monitor Tampa Bay for toxic algae blooms triggered by #PineyPoint: ""While we pray for the best, we should treat this disaster with the gravity it deserves.""",FALSE
"344","The power they buy gives them impunity. Only one @FLHarborPilots has ever lost his license. 

He had a 26-year accident-history.

His pink slip came only after a 3-ship collision in Tampa Bay caused an oil spill that cost #Florida $50 million to clean up. . https   www tampabay com archive 1996 10 11 harbor pilot is first to lose license","en",2021-04-16 15:35:05,"1254146137201823746",FALSE,"everyone","1383081520743776257","1383081515333062661","1254146137201823746","Safer, Cleaner Ships",FALSE,"2020-04-25T20:32:01.000Z","Supporting the people of Key West, who voted overwhelmingly to limit large cruise ships in the Florida Keys. #NoBigShips #StopTheSilt",FALSE,"ProtectKeyWest","https://pbs.twimg.com/profile_images/1370229580519333888/wxeND4YJ_normal.jpg","Key West, FL","1450988164240318465","https://t.co/YgScJOMxyY",NA,1,1,0,0,0,1582,715,2376,8,"The power they buy gives them impunity. Only one @FLHarborPilots has ever lost his license. 

He had a 26-year accident-history.

His pink slip came only after a 3-ship collision in Tampa Bay caused an oil spill that cost #Florida $50 million to clean up. https://t.co/3T8ndDUTuu",FALSE
"345","RT @ProtectkeyWest: The power they buy gives them impunity. Only one @FLHarborPilots has ever lost his license. 

He had a 26-year accident-history.

His pink slip came only after a 3-ship collision in Tampa Bay caused an oil spill that cost #Florida $50 million to clean up. . https   www tampabay com archive 1996 10 11 harbor pilot is first to lose license","en",2021-04-16 17:26:42,"22367546",FALSE,"everyone","1383109609351737347","1383109609351737347",NA,"Miguel Ritchie",FALSE,"2009-03-01T14:44:46.000Z","Historian, Cuban Revolution. Contributor, Havana Times & Cuba Business Report. Fidelista. Author, ""Blood of the Dragon Tree,"" Amazon.  #MAGA, Doge/Shiba Magnate",FALSE,"KeyWestAuthor","https://pbs.twimg.com/profile_images/1607838270611677187/phefqqf4_normal.jpg","Key West",NA,NA,NA,1,0,0,0,0,1040,896,84515,55,"RT @ProtectkeyWest: The power they buy gives them impunity. Only one @FLHarborPilots has ever lost his license. 

He had a 26-year accident-history.

His pink slip came only after a 3-ship collision in Tampa Bay caused an oil spill that cost #Florida $50 million to clean up. https://t.co/3T8ndDUTuu",FALSE
"346","In conjunction with the Tampa Bay Association of Environmental Professionals, for Earth Day yesterday Hull's took part in a different kind of cleanup. No oil spills, contaminated soils or chemical releases - just old fashioned litter removal! . https   twitter com Hulls_Env status 1385582935596802052 photo 1","en",2021-04-23 13:14:49,"914933349843693568",FALSE,"everyone","1385582935596802052","1385582935596802052",NA,"Hull's Environmental",FALSE,"2017-10-02T19:21:24.000Z","Hull’s performs environmental services including emergency spill response, site remediation, waste transportation & disposal and industrial cleaning",FALSE,"Hulls_Env","https://pbs.twimg.com/profile_images/1089968180246794243/yMxL0wU0_normal.jpg","Panama City, FL ",NA,"https://t.co/XWTtzeVPSX",NA,0,0,1,0,0,18,8,34,0,"In conjunction with the Tampa Bay Association of Environmental Professionals, for Earth Day yesterday Hull's took part in a different kind of cleanup. No oil spills, contaminated soils or chemical releases - just old fashioned litter removal! https://t.co/xY8KxLdPli",FALSE
"347","RT @debbieac26: @WFLAJustin @WFLA Ammonia, Nitrogen, Radioactive material= algae blooms, red tides, dead fish &amp; closed beaches.

HRK Holdings were given a plan to clean this up back in 2003!
25 million gallons of fertilizer waste was just dumped into Tampa Bay!
This equates to an oil spill in the gulf!!
#Florida. ","en",2021-04-23 21:23:00,"1309899055938572290",FALSE,"everyone","1385705789680193541","1385705789680193541",NA,"INSIST PERSIST RESIST",FALSE,"2020-09-26T16:54:26.000Z","Feminist
Prochoice
Environmentalist
Protector of Animals 
The Resistance
GUN REFORM
God Bless our President Joe Biden !!!!!",FALSE,"Ann76498196","https://pbs.twimg.com/profile_images/1608981087186829313/BBFllklZ_normal.jpg",NA,"1620221752235393024",NA,NA,2,0,0,0,0,986,5004,64907,4,"RT @debbieac26: @WFLAJustin @WFLA Ammonia, Nitrogen, Radioactive material= algae blooms, red tides, dead fish &amp; closed beaches.

HRK Holdings were given a plan to clean this up back in 2003!
25 million gallons of fertilizer waste was just dumped into Tampa Bay!
This equates to an oil spill in the gulf!!
#Florida",FALSE
"348","@KathieYesitsme1 @Jo_IsABitch “Storm the Tampa Bay”?🤣🤣 Keep It, there’s been so many oil spills NOT cleaned up , but rather pushed down to ocean floor, go ahead, be a pirate in that Bay w dumb arse flag. ","en",2021-04-25 17:17:27,"405047838",FALSE,"everyone","1386368772349435910","1386059566211756032","1346922495123705856","ShopliftersOfTheWorldUnite",FALSE,"2011-11-04T19:44:10.000Z","lowly pleb. work&volunteer in my community of SF in Social Justice& Reentry. If it don’t makes sense, must make (somebody) dollars. now let’s get trump’s OUT✊🏽",FALSE,"stacymiddleton1","https://pbs.twimg.com/profile_images/1410363512824553474/sCnaLadm_normal.jpg","California, USA",NA,NA,NA,0,0,0,0,0,713,2163,28604,5,"@KathieYesitsme1 @Jo_IsABitch “Storm the Tampa Bay”?🤣🤣 Keep It, there’s been so many oil spills NOT cleaned up , but rather pushed down to ocean floor, go ahead, be a pirate in that Bay w dumb arse flag",FALSE
"349","Ive just been looking around on the online into the Glazers and the Deepwater Horizon  compensation fund, I stumbled across a us football site 
. https   www epa gov enforcement deepwater horizon bp gulf mexico oil spill. https   thepewterplank com 2021 05 23 buccaneers julio jones rumors show tampas good fortune. https   www dailymail co uk news article 7073565 Court NFLs Bucs not entitled damages BP spill html","en",2021-05-25 12:25:06,"727584580765618176",FALSE,"everyone","1397166837981458435","1397166837981458435",NA,"bolinger",FALSE,"2016-05-03T19:44:16.000Z","#glazersout #russiaisaterroriststate",FALSE,"bolingerbolshie","https://pbs.twimg.com/profile_images/1498626942475677700/0-trzydq_normal.jpg","Langley, missing St Kilda",NA,NA,NA,0,0,0,0,0,91,118,8827,0,"Ive just been looking around on the online into the Glazers and the Deepwater Horizon https://t.co/RDSwICCkfC compensation fund, I stumbled across a us football site https://t.co/qI1O3lxEMP
https://t.co/crReCbgfrg",FALSE
