"","text","possibly_sensitive","conversation_id","id","in_reply_to_user_id","author_id","created_at.x","lang","reply_settings","created_at.y","description","name","protected","location","username","profile_image_url","verified","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"96","This Acting Admins statement that research is not a core function of algae bloom prediction and prevention is dumb beyond belief!  @SenRickScott @marcorubio this person should not ever be considered for any higher appointment. . https   twitter com RepCharlieCrist status 1110976026451021824",FALSE,"1111034951863074816","1111034951863074816",NA,"4331273973",2019-03-27 22:39:09,"en","everyone","2015-11-30T17:59:57.000Z","Management Consultant, President of APWA 2015-2016. Retired Public Works Director 42 years Public Works Administration and Emergency Managment Instructor","Brian Usher",FALSE,"Largo, FL","Brian_R_Usher","https://pbs.twimg.com/profile_images/671393075701424128/ZK_HYnkq_normal.jpg",FALSE,NA,NA,0,0,1,0,0,"e54569d90c7032c0",586,139,3132,8,"This Acting Admins statement that research is not a core function of algae bloom prediction and prevention is dumb beyond belief!  @SenRickScott @marcorubio this person should not ever be considered for any higher appointment. https://t.co/0jYQx43acm"
"97","2019 Red Tide Summit at Sheraton Sand Key...hoping for some positive information &amp; change to deal with this horrible situation! Longest red tide in history… . https   www instagram com p BvkYXiEAgynOMOvV904oDFylbsHG9pP5z2ZHT40",TRUE,"1111391887347408898","1111391887347408898",NA,"3263398385",2019-03-28 22:17:29,"en","everyone","2015-05-16T20:14:28.000Z","Realtor Denise Mohr McLean with a much better brokerage Future Home Realty Inc https://t.co/4zZkbXUpsO","Beach Paradise Homes",FALSE,"St Pete Beach, FL","BeachParadiseHm","https://pbs.twimg.com/profile_images/723488742569312256/Pm_9MNQe_normal.jpg",FALSE,NA,"https://t.co/i5X7VVQwXB",0,0,0,0,0,"01c8a3ac38cc8902",53,127,864,9,"2019 Red Tide Summit at Sheraton Sand Key...hoping for some positive information &amp; change to deal with this horrible situation! Longest red tide in history… https://t.co/yibYyH43xT"
"98","@TonyOrtega94 You mean it took 6 idiots to kill one endangered animal?these are the same kind of  rednecks that are in Florida destroying the environment with overdevelopment.stealing property.and building golf courses that pollute our waterways and contribute to red tide propblems.. ",FALSE,"1115049394565468160","1115069385624961024","837570356","804193158330544128",2019-04-08 01:50:33,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@TonyOrtega94 You mean it took 6 idiots to kill one endangered animal?these are the same kind of  rednecks that are in Florida destroying the environment with overdevelopment.stealing property.and building golf courses that pollute our waterways and contribute to red tide propblems."
"99","@lizzo @SheWhoShrieks This is what causes red tide and kills all the marinelife. ",FALSE,"1116870616626319362","1117042259986456578","323417384","804193158330544128",2019-04-13 12:30:03,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@lizzo @SheWhoShrieks This is what causes red tide and kills all the marinelife"
"100","""Algae blooms. Iguanas headed north. That’s climate change.""

It appears that my new adopted home has...some issues.
 😳 . https   www tampabay com opinion editorials algae blooms iguanas headed north thats climate change editorial 20190705",FALSE,"1148229352506712064","1148229352506712064",NA,"1497275971",2019-07-08 13:56:25,"en","everyone","2013-06-10T03:32:56.000Z","Kentucky ex-pat. Societally Inclusive, Fiscally Sane #Centrist. Fan of @KentuckyMBB, @UKFootball, @Reds & @Arsenal. Music Aficionado. Avid Reader.","Ｔｈｏｍａｓ Ｆｏｒｎａｓｈ",FALSE,"242mi SE from Two Egg, Florida","Tom4nash","https://pbs.twimg.com/profile_images/1588584814357188608/1ltH9cpo_normal.jpg",FALSE,"1604684096885735424",NA,0,1,3,0,0,"700eeb799fa55a4b",766,3204,51212,21,"""Algae blooms. Iguanas headed north. That’s climate change.""

It appears that my new adopted home has...some issues.
 😳 https://t.co/y1gK1Tyttw"
"101","@Tom4nash That's what happens when you choose Florida as your new home.. ",FALSE,"1148229352506712064","1148233971072770049","1497275971","867354464",2019-07-08 14:14:46,"en","everyone","2012-10-08T03:27:44.000Z","Centrist, caustic, sarcastic, & fiscally responsible (abhor the word conservative these days). There is more good in this world than evil. Stay Classy We Must!","MElon Bol",FALSE,NA,"Limubai_bol","https://pbs.twimg.com/profile_images/1090407831810068480/gqy8hw6e_normal.jpg",FALSE,"866688248344702976",NA,0,1,1,0,0,NA,140,109,39441,3,"@Tom4nash That's what happens when you choose Florida as your new home."
"102","@Limubai_bol I'm still balancing the for/against factors but, for the foreseeable future, it's still ""for."" 😏. ",FALSE,"1148229352506712064","1148235425804369920","867354464","1497275971",2019-07-08 14:20:33,"en","everyone","2013-06-10T03:32:56.000Z","Kentucky ex-pat. Societally Inclusive, Fiscally Sane #Centrist. Fan of @KentuckyMBB, @UKFootball, @Reds & @Arsenal. Music Aficionado. Avid Reader.","Ｔｈｏｍａｓ Ｆｏｒｎａｓｈ",FALSE,"242mi SE from Two Egg, Florida","Tom4nash","https://pbs.twimg.com/profile_images/1588584814357188608/1ltH9cpo_normal.jpg",FALSE,"1604684096885735424",NA,0,1,0,0,0,"700eeb799fa55a4b",766,3204,51217,21,"@Limubai_bol I'm still balancing the for/against factors but, for the foreseeable future, it's still ""for."" 😏"
"103","@Tom4nash We want you to be the dedicated ""only in Florida "" story source.. ",FALSE,"1148229352506712064","1148235663474479104","1497275971","867354464",2019-07-08 14:21:30,"en","everyone","2012-10-08T03:27:44.000Z","Centrist, caustic, sarcastic, & fiscally responsible (abhor the word conservative these days). There is more good in this world than evil. Stay Classy We Must!","MElon Bol",FALSE,NA,"Limubai_bol","https://pbs.twimg.com/profile_images/1090407831810068480/gqy8hw6e_normal.jpg",FALSE,"866688248344702976",NA,0,1,1,0,0,NA,140,109,39441,3,"@Tom4nash We want you to be the dedicated ""only in Florida "" story source."
"104","@Limubai_bol I find them amusing so I tend to gravitate to them. Also, they always say to write what you know. 😏. ",FALSE,"1148229352506712064","1148236348173824000","867354464","1497275971",2019-07-08 14:24:13,"en","everyone","2013-06-10T03:32:56.000Z","Kentucky ex-pat. Societally Inclusive, Fiscally Sane #Centrist. Fan of @KentuckyMBB, @UKFootball, @Reds & @Arsenal. Music Aficionado. Avid Reader.","Ｔｈｏｍａｓ Ｆｏｒｎａｓｈ",FALSE,"242mi SE from Two Egg, Florida","Tom4nash","https://pbs.twimg.com/profile_images/1588584814357188608/1ltH9cpo_normal.jpg",FALSE,"1604684096885735424",NA,0,0,1,0,0,"700eeb799fa55a4b",766,3204,51217,21,"@Limubai_bol I find them amusing so I tend to gravitate to them. Also, they always say to write what you know. 😏"
"105","@Helenhs Floriduh with Governor DeTrump, Red Tide Rick and Marco Rubbles. We need to take back the Sunshine state from 🦊 zombies. ",FALSE,"1157655252662927365","1157670175149363202","17490707","838439250249023489",2019-08-03 15:10:52,"en","everyone","2017-03-05T17:21:09.000Z","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.","Salt Water Hippie",FALSE,"Largo, FL","rhaton13","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,NA,NA,0,0,1,0,0,"e54569d90c7032c0",3529,4880,53470,4,"@Helenhs Floriduh with Governor DeTrump, Red Tide Rick and Marco Rubbles. We need to take back the Sunshine state from 🦊 zombies"
"106","@craigtimes @DavidFleshler And more red tide. ",FALSE,"1158129539907764224","1158211573992841217","62575859","804193158330544128",2019-08-05 03:02:12,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@craigtimes @DavidFleshler And more red tide"
"107","@CraigCo62 Wont effect Red Tide Rick. He stole plenty of Medicare money and now he's  on Putins payroll. ",FALSE,"1160979899508809728","1161247373038936070","1721163391","838439250249023489",2019-08-13 12:05:23,"en","everyone","2017-03-05T17:21:09.000Z","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.","Salt Water Hippie",FALSE,"Largo, FL","rhaton13","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,NA,NA,0,0,0,0,0,"e54569d90c7032c0",3529,4880,53470,4,"@CraigCo62 Wont effect Red Tide Rick. He stole plenty of Medicare money and now he's  on Putins payroll"
"108","@craigtimes Golf courses are the biggest polluters of water ways lakes , waterways and contribute to the red tide . they are no good.. ",FALSE,"1162030256066355200","1162165815992561665","62575859","804193158330544128",2019-08-16 00:54:57,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@craigtimes Golf courses are the biggest polluters of water ways lakes , waterways and contribute to the red tide . they are no good."
"109","@SenRickScott @realDonaldTrump @netanyahu Retire Red Tide Rick. Dont you have some older persons hath care money to steal?. ",FALSE,"1162105590937772032","1162356984101969921","131546062","838439250249023489",2019-08-16 13:34:35,"en","everyone","2017-03-05T17:21:09.000Z","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.","Salt Water Hippie",FALSE,"Largo, FL","rhaton13","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,NA,NA,0,0,0,0,0,"e54569d90c7032c0",3529,4880,53470,4,"@SenRickScott @realDonaldTrump @netanyahu Retire Red Tide Rick. Dont you have some older persons hath care money to steal?"
"110","@DearAuntCrabby Red Tide Rick has been for sale for years. No morals whatsoever. ",FALSE,"1168488684770996225","1168548511891238918","1216789842","838439250249023489",2019-09-02 15:37:30,"en","everyone","2017-03-05T17:21:09.000Z","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.","Salt Water Hippie",FALSE,"Largo, FL","rhaton13","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,NA,NA,0,0,0,0,0,"e54569d90c7032c0",3529,4880,53470,4,"@DearAuntCrabby Red Tide Rick has been for sale for years. No morals whatsoever"
"111","Nitro, 107-lbs loggerhead, found floating by a boater near Hurricane Pass. Arrived @CMAquarium on Aug 13 lethargic, slightly thin w/ thick algae and several barnacles on her carapace (shell). She is being released today 10:30am behind @Sandpearlresort @Clearwater_Bch . https   twitter com DE_AnaGibbs status 1172151696224600067 photo 1",FALSE,"1172151696224600067","1172151696224600067",NA,"707999894473080832",2019-09-12 14:15:16,"en","everyone","2016-03-10T18:41:43.000Z","Corporate Communications for @DukeEnergy #Florida. All tweets are my own.","Ana Gibbs",FALSE,NA,"DE_AnaGibbs","https://pbs.twimg.com/profile_images/926542371562622976/3Wc8eWeI_normal.jpg",FALSE,NA,"https://t.co/ul4C3F2hys",3,0,15,2,0,"07d9db08f4088001",1532,794,5692,31,"Nitro, 107-lbs loggerhead, found floating by a boater near Hurricane Pass. Arrived @CMAquarium on Aug 13 lethargic, slightly thin w/ thick algae and several barnacles on her carapace (shell). She is being released today 10:30am behind @Sandpearlresort @Clearwater_Bch https://t.co/GgMRpjxQJE"
"112","@BlueDem1 @AndyOstroy @realDonaldTrump @RepRatcliffe Yes it is. I have only been here almost 7 years. I came from California. The red tide is back once again. Very sad. ☹️. ",FALSE,"1194946652223746048","1195132429582979072","517603815","1091690602675224576",2019-11-15 00:12:30,"en","everyone","2019-02-02T13:31:37.000Z","A flight attendant, party planner,  a Democrat and I love to travel. #VoteBlue2020","Lynette Roberts",FALSE,"Clearwater, FL","Flygirlinpie","https://pbs.twimg.com/profile_images/1331699246228262913/u7j9dIqw_normal.jpg",FALSE,NA,NA,0,1,0,0,0,"700eeb799fa55a4b",232,416,6957,0,"@BlueDem1 @AndyOstroy @realDonaldTrump @RepRatcliffe Yes it is. I have only been here almost 7 years. I came from California. The red tide is back once again. Very sad. ☹️"
"113","@newhau5 @ewarren She’s going to tell us how to save the planet, yet policies she supports have led to places in CA looking like a 3rd world country. 

Lastly it’s over fertilization and associated runoff that causes red tide. (I live in FL), not fossil fuels.. ",FALSE,"1195132875919765504","1195138520165339137","946870682","471522983",2019-11-15 00:36:42,"en","everyone","2012-01-22T23:57:33.000Z","🗣Husband/father of 3 daughters/Int’l Businessman/Love the Sea & Sailing","Tom",FALSE,"Florida, USA","TomDavide","https://pbs.twimg.com/profile_images/1271177554205069329/8NCxK2FL_normal.jpg",FALSE,NA,NA,0,3,2,0,0,"4ad609c5e10fc033",136,888,5664,2,"@newhau5 @ewarren She’s going to tell us how to save the planet, yet policies she supports have led to places in CA looking like a 3rd world country. 

Lastly it’s over fertilization and associated runoff that causes red tide. (I live in FL), not fossil fuels."
"114","@DJLewGaming Wrap that bad boy up, turn the lights off and a few water changes and you will be back to normal!  Algae is tough ;_;. ",FALSE,"1230929605135126528","1230998982127738880","1066399498899988480","1060050826960519168",2020-02-21 23:33:22,"en","everyone","2018-11-07T06:06:26.000Z","Come for the Video Games, stay for the food!
Robot Master 🍃
Writer - Tampa Man
Marketing - Premium Edition - VGM
@SuperRPGFriends #SwitchCorps","Frank WoodmanFLG",FALSE,"Florida, USA","WoodmanFLG","https://pbs.twimg.com/profile_images/1599769905460662273/knL7P2Gg_normal.jpg",FALSE,"1337897262534569985","https://t.co/7uzaf6QiGv",0,1,0,0,0,"e54569d90c7032c0",1464,1464,19069,8,"@DJLewGaming Wrap that bad boy up, turn the lights off and a few water changes and you will be back to normal!  Algae is tough ;_;"
"115","@rhyan_henson Where is he..trust me its not packed....businesses are failing no one in them..but we did have over 80 degrees after 2 weeks of cold ..good thing there is an entire gulf to breathe/red tide made everyone sick w/ respiratory sickness last year ppl died no report? No cure..no help. ",FALSE,"1240437184399839234","1240822889764605954","2364686432","956575510636716032",2020-03-20 02:10:04,"en","everyone","2018-01-25T17:12:28.000Z","Commercial Real Estate Director Century 21 Coastal Alliance Florida 》Business| Investment | Commercial 🌇🌴⛵️🌅","RealEstateRocks",FALSE,"Clearwater Beach, FL","open4bizFL","https://pbs.twimg.com/profile_images/1034522462652907526/Q5aHKV6p_normal.jpg",FALSE,"1242091477259268098","https://t.co/VOPsWEuhL8",0,0,0,0,0,"700eeb799fa55a4b",223,770,731,0,"@rhyan_henson Where is he..trust me its not packed....businesses are failing no one in them..but we did have over 80 degrees after 2 weeks of cold ..good thing there is an entire gulf to breathe/red tide made everyone sick w/ respiratory sickness last year ppl died no report? No cure..no help"
"116","@TheRickWilson @thedailybeast And @GovRonDeSantis will cause more #economic #destruction  #economicdamage than #redtide - history will record it as #desantistide - the #tourists are afraid for their #lives - and this isn't a @WaltDisneyWorld  ride!. ",FALSE,"1251989310632534016","1252031005965377537","19084896","38749592",2020-04-20 00:27:08,"en","everyone","2009-05-08T23:45:32.000Z","Catalyst Tampa Bay:  Ideas - Inspiration - Impact!  Working to better the world and the bottom line.","Sheila Neisler",FALSE,"CatalystGetsResults.com","catalystsheila","https://pbs.twimg.com/profile_images/1359719179/sheila-neisler_normal.jpg",FALSE,NA,"https://t.co/VnshaZd2G1",0,0,0,0,0,"4ad609c5e10fc033",385,575,1709,24,"@TheRickWilson @thedailybeast And @GovRonDeSantis will cause more #economic #destruction  #economicdamage than #redtide - history will record it as #desantistide - the #tourists are afraid for their #lives - and this isn't a @WaltDisneyWorld  ride!"
