"","text","possibly_sensitive","id","created_at.x","author_id","conversation_id","reply_settings","lang","in_reply_to_user_id","profile_image_url","location","protected","description","verified","username","name","created_at.y","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"35","@dctblackwell Nutrients for red tide. ",FALSE,"1278307855662231552",2020-07-01 12:41:57,"1072638936672014341","1278251033882497027","everyone","da","42043526","https://pbs.twimg.com/profile_images/1080162644429078528/Vz7J_JSy_normal.jpg","Ass in SRQ Florida;Heart in MA",FALSE,"ohh Boston you’re my home,blue dot Fl:keep ur rosaries off my ovaries:F/B @annaforFlorida,@glennkirschner2, @irwinredlenerMD @jennycohn1, @RepRiggleman, 🚫lists",FALSE,"CathyNotToday","Cathy","2018-12-11T23:47:05.000Z",NA,"1314645214406074368",0,1,1,0,0,7380,3815,91383,26,NA,"@dctblackwell Nutrients for red tide",TRUE
"36","Major sewer line break spills millions of gallons near Sarasota Bay in Manatee County . https   www newsbreakapp com n 0PU68JPx",FALSE,"1278316818071990273",2020-07-01 13:17:34,"172141399","1278316818071990273","everyone","en",NA,"https://pbs.twimg.com/profile_images/1738316222/daddy0022_normal.jpg","Washington, DC",FALSE,"Ex-hippie, baby-boomer concerned abt relitigating our social progress in 21st Century",FALSE,"jackthecat11","JackMack","2010-07-29T00:39:04.000Z",NA,NA,0,0,0,0,0,1675,2531,301208,102,NA,"Major sewer line break spills millions of gallons near Sarasota Bay in Manatee County https://t.co/IbDaMwK1ZH",FALSE
"37",". https   www mysuncoast com cdn ampproject org v s www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county",FALSE,"1278317654642774017",2020-07-01 13:20:53,"3998136862","1278317187510517760","everyone","zxx","3998136862","https://pbs.twimg.com/profile_images/656424420773396480/4srJiuk5_normal.jpg","United States",FALSE,"Job creator,  global traveler, motorcycle touring enthusiast, lover of great food, old world wines, politics.",FALSE,"DickensCLD","Chuck Dickens","2015-10-20T00:01:16.000Z",NA,NA,0,0,0,0,0,25,222,2030,2,NA,"https://t.co/fMV99QtcSS",FALSE
"38","Longboat Key's main sewer pipe breaks, spilling sewage 
Sewage Cleanup and Removal Chicago, Wilmette, Lake Forest, Highland Park, Northbrook

#sewagecleanupandremoval #Chicago #Wilmette #LakeForest #HighlandPark #Northbrook #Skokie . https   cm heraldtribune com offers reg. https   www thecleanupguys com sewage clean up. https   twitter com TheCleanUpGuys status 1278323533584744450 photo 1",FALSE,"1278323533584744450",2020-07-01 13:44:15,"264221980","1278323533584744450","everyone","en",NA,"https://pbs.twimg.com/profile_images/930190014016835584/2ggGIT-M_normal.jpg","Chicago, IL",FALSE,"The CleanUP Guys offer professional cleaning & restoration services #waterdamage #fireandsmoke #moldremediation #floodcleanup #sewagecleanup #basementcleaning",FALSE,"TheCleanUpGuys","The CleanUP Guys","2011-03-11T15:04:06.000Z","https://t.co/IVuYdDitX8",NA,0,0,1,0,0,1600,2566,8811,13,NA,"Longboat Key's main sewer pipe breaks, spilling sewage https://t.co/LBt1iWatK5
Sewage Cleanup and Removal Chicago, Wilmette, Lake Forest, Highland Park, Northbrook
https://t.co/dVrF4O2sXF
#sewagecleanupandremoval #Chicago #Wilmette #LakeForest #HighlandPark #Northbrook #Skokie https://t.co/LmjEV2oaIv",FALSE
"39","The main sewer pipe on Longboat Key ruptures, possibly spilling millions of gallons of sewage into Sarasota Bay
MORE: . https   www snntv com story 42314761 longboat key sewage pipe has been spewing into the bay",FALSE,"1278327499013775360",2020-07-01 14:00:00,"324496098","1278327499013775360","everyone","en",NA,"https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg","Sarasota, FL",FALSE,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",TRUE,"SNNTV","SNN","2011-06-26T18:35:28.000Z","https://t.co/4u07GjR48n",NA,0,0,1,0,0,13819,897,54165,208,NA,"The main sewer pipe on Longboat Key ruptures, possibly spilling millions of gallons of sewage into Sarasota Bay
MORE: https://t.co/VkWtgNcac7",FALSE
"40","@CathyNotToday And my understanding is that your favorite governor just vetoed a major environmental bill that would have helped protect the coasts from retired and green algae.. ",FALSE,"1278340967188201472",2020-07-01 14:53:31,"42043526","1278251033882497027","everyone","en","1072638936672014341","https://pbs.twimg.com/profile_images/1547052912240742401/53UMdoAR_normal.jpg","Florida, USA",FALSE,"Nonprofit fundraiser, college instructor, arts, marketing, communications. Lifelong Democrat. Astounded by man's inhumanity to man.",FALSE,"dctblackwell","DCTBlackwell","2009-05-23T15:27:27.000Z",NA,"1642131453575143424",0,1,1,0,0,933,1150,26461,4,NA,"@CathyNotToday And my understanding is that your favorite governor just vetoed a major environmental bill that would have helped protect the coasts from retired and green algae.",TRUE
"41","@CathyNotToday Freudian slip! Not tobprotect against the retired, with the possible exception of the villages, but from red tide and green algae. ",FALSE,"1278341874084798464",2020-07-01 14:57:07,"42043526","1278251033882497027","everyone","en","42043526","https://pbs.twimg.com/profile_images/1547052912240742401/53UMdoAR_normal.jpg","Florida, USA",FALSE,"Nonprofit fundraiser, college instructor, arts, marketing, communications. Lifelong Democrat. Astounded by man's inhumanity to man.",FALSE,"dctblackwell","DCTBlackwell","2009-05-23T15:27:27.000Z",NA,"1642131453575143424",0,1,1,0,0,933,1150,26461,4,NA,"@CathyNotToday Freudian slip! Not tobprotect against the retired, with the possible exception of the villages, but from red tide and green algae",TRUE
"42","@dctblackwell I knew your drift !! Haha !!. ",FALSE,"1278342666191876098",2020-07-01 15:00:16,"1072638936672014341","1278251033882497027","everyone","en","42043526","https://pbs.twimg.com/profile_images/1080162644429078528/Vz7J_JSy_normal.jpg","Ass in SRQ Florida;Heart in MA",FALSE,"ohh Boston you’re my home,blue dot Fl:keep ur rosaries off my ovaries:F/B @annaforFlorida,@glennkirschner2, @irwinredlenerMD @jennycohn1, @RepRiggleman, 🚫lists",FALSE,"CathyNotToday","Cathy","2018-12-11T23:47:05.000Z",NA,"1314645214406074368",0,0,1,0,0,7380,3815,91383,26,NA,"@dctblackwell I knew your drift !! Haha !!",TRUE
"43","So THAT’s what happened yesterday 🤦🏻‍♀️
. https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county",FALSE,"1278385320388632582",2020-07-01 17:49:46,"4276314327","1278385320388632582","everyone","en",NA,"https://pbs.twimg.com/profile_images/1268045255695269891/3JDwY0Eq_normal.jpg","Sarasota, FL",FALSE,"NY➡️FL. Cinephile. Photographer. Comedienne. she/her. #COYR #WeAreND #Quakeborn #FOH  🏳️‍🌈📷🇮🇹 #TransInclusiveFeminist",FALSE,"sponzillotv","Samantha Ponzillo","2015-11-25T16:52:58.000Z","https://t.co/FNB8ICrZwa","1585251333489426432",0,0,0,0,0,2100,4938,31484,34,NA,"So THAT’s what happened yesterday 🤦🏻‍♀️
https://t.co/m80vliCLRs",FALSE
"44","America's infrastructure is crumbling everywhere! 😯 . https   www mysuncoast com 2020 06 30 major sewer line break spills millions gallons near sarasota bay manatee county",FALSE,"1278435358078898176",2020-07-01 21:08:36,"1400552659","1278435358078898176","everyone","en",NA,"https://pbs.twimg.com/profile_images/454265596046106625/5x1Bou0U_normal.jpeg","The Wild Wild West & Beyond!",FALSE,"Brilliant mad scientist, philosopher, mischief-maker, citizen. Never turn your back on a Republican. #MaskUp #Resist #BidenHarrisToSaveAmerica",FALSE,"DrLiebknicht","Miguelito Loveless","2013-05-03T19:29:09.000Z","https://t.co/HVDk6dhJGP","1338145820768673793",0,0,0,0,0,2488,4976,109660,19,NA,"America's infrastructure is crumbling everywhere! 😯 https://t.co/NzAn8F2bhi",FALSE
"45","Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1278450571914162183",2020-07-01 22:09:03,"6942422","1278450571914162183","everyone","en",NA,"https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota, Florida",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"HeraldTribune","Sarasota Herald-Tribune","2007-06-19T21:13:46.000Z","https://t.co/W5oFw0FxIi",NA,2,0,2,0,0,61781,836,119057,922,NA,"Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp",FALSE
"46","RT @HeraldTribune: Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1278450918460096515",2020-07-01 22:10:26,"278324876","1278450918460096515","everyone","en",NA,"https://pbs.twimg.com/profile_images/1070001459339673606/j4M5RToE_normal.jpg","Sarasota, FL",FALSE,"RetNurse-USAVetChaplainsAssistant~Currently testng theory that teaching kindness 2bots will release the men.👀 #DivineMasculine #Forgiveness #ExNurseApologyTour",FALSE,"harmonych2","Linda Chapman","2011-04-07T02:02:08.000Z","https://t.co/TITTEYgLsV","1113467304271122432",2,0,0,0,0,1115,2281,15150,6,NA,"RT @HeraldTribune: Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp",FALSE
"47","According to @HeraldTribune reporter, Tim Fanning, The spill began on June 17th, however, the Town of Longboat Key did not publicly report the issue until Monday, nearly two weeks later.
@ValezkaSNN
MORE: . https   www snntv com story 42317309 an estimated 258 million gallons may have leaked through a longboat key sewer pipe running along the bottom of sarasota bay",FALSE,"1278462707172356096",2020-07-01 22:57:16,"324496098","1278462707172356096","everyone","en",NA,"https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg","Sarasota, FL",FALSE,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",TRUE,"SNNTV","SNN","2011-06-26T18:35:28.000Z","https://t.co/4u07GjR48n",NA,2,0,0,1,0,13819,897,54165,208,NA,"According to @HeraldTribune reporter, Tim Fanning, The spill began on June 17th, however, the Town of Longboat Key did not publicly report the issue until Monday, nearly two weeks later.
@ValezkaSNN
MORE: https://t.co/1TXh1UDLlZ",FALSE
"48","RT @HeraldTribune: Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1278493181072588800",2020-07-02 00:58:22,"836348305567268865","1278493181072588800","everyone","en",NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg","Bradenton, FL",FALSE,"Indivisible Bradenton",FALSE,"indivisible_brd","IndivisibleBradenton","2017-02-27T22:52:29.000Z",NA,"1109118422216892416",2,0,0,0,0,1150,946,25194,24,NA,"RT @HeraldTribune: Longboat Key pipe may have dumped 28 million gallons of sewage into Sarasota Bay https://t.co/oTEadW7ggp",FALSE
"49","WTF? . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1278500148931375106",2020-07-02 01:26:03,"558818756","1278500148931375106","everyone","und",NA,"https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Kansas City",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"davematt88","Dave Matt","2012-04-20T17:48:40.000Z",NA,"1307816328993148934",2,5,6,0,0,60091,61801,401577,80,NA,"WTF? https://t.co/O7lAtvI7Wq",FALSE
"50","@SaftyInNumbers I know. ",FALSE,"1278500599802277889",2020-07-02 01:27:51,"558818756","1278500148931375106","everyone","en","2470055959","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Kansas City",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"davematt88","Dave Matt","2012-04-20T17:48:40.000Z",NA,"1307816328993148934",0,1,1,0,0,60775,62328,403988,84,NA,"@SaftyInNumbers I know",TRUE
"51","@SaftyInNumbers good thing you didn't. I have family there and I've been there many times. ",FALSE,"1278502879846895619",2020-07-02 01:36:54,"558818756","1278500148931375106","everyone","en","2470055959","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Kansas City",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"davematt88","Dave Matt","2012-04-20T17:48:40.000Z",NA,"1307816328993148934",0,1,1,0,0,60775,62328,403988,84,NA,"@SaftyInNumbers good thing you didn't. I have family there and I've been there many times",TRUE
"52","@SaftyInNumbers I do. ....😂😂😂. ",FALSE,"1278503311314956289",2020-07-02 01:38:37,"558818756","1278500148931375106","everyone","und","2470055959","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Kansas City",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"davematt88","Dave Matt","2012-04-20T17:48:40.000Z",NA,"1307816328993148934",0,1,1,0,0,60775,62328,403988,84,NA,"@SaftyInNumbers I do. ....😂😂😂",TRUE
"53","@SaftyInNumbers Most of them are felons😂😂😂. ",FALSE,"1278503712986726400",2020-07-02 01:40:13,"558818756","1278500148931375106","everyone","en","2470055959","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Kansas City",FALSE,"Loves travel, animals, books and movies.
#Resistance #Theresistance",FALSE,"davematt88","Dave Matt","2012-04-20T17:48:40.000Z",NA,"1307816328993148934",0,0,1,0,0,60775,62328,403988,84,NA,"@SaftyInNumbers Most of them are felons😂😂😂",TRUE
"54","@davematt88 🤮. ",FALSE,"1278505493636493313",2020-07-02 01:47:17,"1197604395942338563","1278500148931375106","everyone","qme","558818756","https://pbs.twimg.com/profile_images/1241550879335034880/WEsbZxG3_normal.jpg",NA,FALSE,"What the hell is wrong with you?  #SaveAmericaFromEvil Idiots.
Widow, mother, animal lover, reads a lot #PresidentBiden #HillaryWasRight              (no dm’s)",FALSE,"womanworried","Woman 🇺🇸🌊","2019-11-21T19:55:26.000Z",NA,NA,0,0,1,0,0,6771,6903,50193,9,NA,"@davematt88 🤮",TRUE
"55","@davematt88 WTAF for sure. ",FALSE,"1278505816937676801",2020-07-02 01:48:34,"818160136632070145","1278500148931375106","everyone","en","558818756","https://pbs.twimg.com/profile_images/1464364970515132422/o_WYTcO-_normal.jpg","St Paul, MN",FALSE,"#Women'sRights #BlueCrew #BLM Lifelong pursuit of justice, avid U-Michigan sports fan #GoBlue in 22 #FlyEaglesFly",FALSE,"djtcs7481","OS Grant","2017-01-08T18:19:12.000Z",NA,NA,0,0,1,0,0,3774,4863,9942,0,"60e2c37980197297","@davematt88 WTAF for sure",TRUE
"56","@SaftyInNumbers @davematt88 Literally. ",FALSE,"1278509489193390080",2020-07-02 02:03:10,"1179565664106942467","1278500148931375106","everyone","en","2470055959","https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Nothing left to lose",FALSE,"Whatever you think don't never unless you will.

Blue collar girl at ❤️, skilled at white collar cosplay

Like/RT ≠  endorsement.
#uglydogs
No hidden meanings",FALSE,"mackaracka","Mackaracka: the REAL one","2019-10-03T01:16:09.000Z",NA,"1352071659302367233",0,0,2,0,0,2398,4922,146072,6,NA,"@SaftyInNumbers @davematt88 Literally",TRUE
"57","@davematt88 Such a shame, such a beautiful area.. ",FALSE,"1278509584064434178",2020-07-02 02:03:33,"1179565664106942467","1278500148931375106","everyone","en","558818756","https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Nothing left to lose",FALSE,"Whatever you think don't never unless you will.

Blue collar girl at ❤️, skilled at white collar cosplay

Like/RT ≠  endorsement.
#uglydogs
No hidden meanings",FALSE,"mackaracka","Mackaracka: the REAL one","2019-10-03T01:16:09.000Z",NA,"1352071659302367233",0,1,1,0,0,2398,4922,146072,6,NA,"@davematt88 Such a shame, such a beautiful area.",TRUE
"58","RT @davematt88: WTF? . https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1278509611272847360",2020-07-02 02:03:39,"1179565664106942467","1278509611272847360","everyone","und",NA,"https://pbs.twimg.com/profile_images/1332016695490326533/tUtaqksw_normal.jpg","Wherever I am",FALSE,"Whatever you think don't never unless you will.

Like/RT does not =  endorsement.  #uglydogs
No hidden meanings",FALSE,"mackaracka","Mackaracka","2019-10-03T01:16:09.000Z",NA,"1352071659302367233",2,0,0,0,0,2218,4809,130449,6,NA,"RT @davematt88: WTF? https://t.co/O7lAtvI7Wq",FALSE
