"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","pinned_tweet_id","url","profile_image_url","verified","username","created_at.y","name","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","withheld.x_copyright","text_with_display_links","reply.to.thread.no.term"
"339","RT @WFLAJustin: Gov. Ron DeSantis took aerial tour over the area affected by the #PineyPoint phosphogypsum stack emergency. This past Wed I went by boat to Port Manatee where millions of gallons of wastewater have been dumped into Tampa Bay since March 30.
  . https   www wfla com news local news manatee county us 41 closed evacuations underway near piney point with wastewater collapse imminent. https   twitter com WFLAJustin status 1378733774255570945 photo 1. https   twitter com GovRonDeSantis status 1378731386031505410",NA,FALSE,2021-04-04 17:36:05,"everyone","1378763318240894982","278370404","en","1378763318240894982",FALSE,"1513893322774958082",NA,"https://pbs.twimg.com/profile_images/1355910419555250178/AD0c1Hd__normal.jpg",FALSE,"danielemerson08","2011-04-07T04:23:30.000Z","Don Quixote","Atheist, Father of 3. NGC grad. Philosophy/History. Soccer, Fishing, Cooking, horse racing, English, Spanish, French. ""First you borrow, then you beg.""",NA,3,0,0,0,0,1783,1618,191527,0,NA,NA,"RT @WFLAJustin: Gov. Ron DeSantis took aerial tour over the area affected by the #PineyPoint phosphogypsum stack emergency. This past Wed I went by boat to Port Manatee where millions of gallons of wastewater have been dumped into Tampa Bay since March 30.
https://t.co/n6DeA9GVhQ https://t.co/7ODawe4qcu https://t.co/CeLqYTz8yR",FALSE
"340","RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

. https   www wfla com news local news manatee county us 41 closed evacuations underway near piney point with wastewater collapse imminent",NA,FALSE,2021-04-04 18:08:56,"everyone","1378771582101954563","963431382683914242","en","1378771582101954563",FALSE,"1354627661860102148","https://t.co/b9QTeIjHZN","https://pbs.twimg.com/profile_images/1539417689352970240/-Z1i0lb9_normal.jpg",FALSE,"OzThBey13","2018-02-13T15:15:16.000Z","🏝️Yhorman 🐝Medina Bey13™","13Love🌴 🇩🇴Kiskeyan🇭🇹
Moor👑Child Of
Amma,
El Elyon Th Most Highs!
Yahshem
TLC
Thirteen Love Community Private™ Member
9.13🌈 https://t.co/UENNWBm9o3","Earth to Sirius Sun C with Yah",21,0,0,0,0,802,806,159562,0,NA,NA,"RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q",FALSE
"341","Florida faces ‘imminent’ pollution catastrophe from phosphate mine pond

Millions of gallons of toxic wastewater pumped into Tampa Bay

. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-04 18:10:00,"everyone","1378771853502771201","1237790695622148096","en","1378771853502771201",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1554521049231986688/xldbwouu_normal.jpg",FALSE,"ListenHere12","2020-03-11T17:21:45.000Z","EducatedWildChildGrownUp","🚫DMs#VoteBlue#UniteBlue#Resist 💙 I BLOCK STUPID/RACIST/TRAITORS*RetiredForensicAccountant*Good@CriticalThinking*GoASUsunDevils","Florida, USA",0,0,0,0,0,15005,15338,143682,26,NA,NA,"Florida faces ‘imminent’ pollution catastrophe from phosphate mine pond

Millions of gallons of toxic wastewater pumped into Tampa Bay

https://t.co/ypx6nMCaWJ",FALSE
"342","Florida faces 'imminent' pollution catastrophe from phosphate mine pond

Millions of gallons of toxic wastewater pumped into Tampa Bay

Governor DeSantis at scene as ‘20ft wall of water’ is feared
. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-04 18:22:52,"everyone","1378775090398126081","1112038022927863808","en","1378775090398126081",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1178695462515351553/5otQwfLB_normal.jpg",FALSE,"AndrewW66619812","2019-03-30T17:05:00.000Z","Andy_Weeble_Weaver💙⚫🥀🦡🐿️🌍😷💉×4","Squirrel Herder,
Iconoclast,
Rejoiner,
Republican,
Brummie,
Atheist,
(Lapsed Solipsist),
Human,
Xenophile.

@andyweaver@mastodonapp.uk","Perry, Birmingham, Gaia",1,0,3,0,0,4142,5001,365741,15,NA,NA,"Florida faces 'imminent' pollution catastrophe from phosphate mine pond

Millions of gallons of toxic wastewater pumped into Tampa Bay

Governor DeSantis at scene as ‘20ft wall of water’ is feared
https://t.co/90rfmc7j4L",FALSE
"343","RT @KMedefer: Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old Piney Point phosphate mine in the Tampa Bay area north of Bradenton, Officials said the break was detected, &amp; residents were told a collapse was 'imminent', . https   twitter com KMedefer status 1378728167217717254 video 1",NA,FALSE,2021-04-04 18:29:18,"everyone","1378776710133481479","1460288238","en","1378776710133481479",FALSE,"1401707108890972167","https://t.co/z6ZmoZtb7X","https://pbs.twimg.com/profile_images/1287739897353314304/YjqRVUcZ_normal.jpg",FALSE,"Cecalli_Helper","2013-05-26T18:19:47.000Z","The Ghost of Dr Carl Jensen","Calling out nuclear propaganda & nuke pushers because life is precious. aka GhostOfDrCarlJensen elsewhere. 🇺🇸 🇺🇾","Censored",2,0,0,0,0,11965,12522,368798,1076,NA,NA,"RT @KMedefer: Florida residents are evacuated, after a significant leak at a large pond of wastewater was discovered on Friday at the old Piney Point phosphate mine in the Tampa Bay area north of Bradenton, Officials said the break was detected, &amp; residents were told a collapse was 'imminent', https://t.co/S2VSYYKGgw",FALSE
"344","@Tiffany2Martini @BN9 So?. ","1963856761",FALSE,2021-04-04 18:31:25,"everyone","1378466765248868353","464004152","und","1378777242424213510",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1604515916867375104/Lk7l3wi3_normal.jpg",FALSE,"slayagram","2012-01-14T18:40:23.000Z","Slat Falcon","","Florida, USA",0,0,0,0,0,100,455,2298,3,NA,NA,"@Tiffany2Martini @BN9 So?",TRUE
"345","RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

. https   www wfla com news local news manatee county us 41 closed evacuations underway near piney point with wastewater collapse imminent",NA,FALSE,2021-04-04 19:03:12,"everyone","1378785240915845120","155482841","en","1378785240915845120",FALSE,"814556977183371264",NA,"https://pbs.twimg.com/profile_images/1094996371181105154/_NAE7fvi_normal.jpg",FALSE,"cosmic_rae13","2010-06-14T07:37:29.000Z","Da'Rae Nona 13 Bey™💚","Big AmmaMama Daughter | Child of TMHs Elohiym | Autochthonous American | 9 Ether Beeing | TLC 13 Love Community Private™

Co-creator: Mount Meru Minerals","Amma Mama Wombniverse",21,0,0,0,0,948,431,52773,3,NA,NA,"RT @rootsbey13: A driver came into my job from palmetto. His facility is under water rn.
Also told me 380 million gallons of contaminated water spilled into Tampa Bay from Palmetto. 

Be careful of the beach. High levels of ammonia, nitrates and slightly radioactive 

https://t.co/7sIxo85f7q",FALSE
"346","Florida faces ‘imminent’ pollution catastrophe from phosphate mine pond as millions of gallons of toxic wastewater are pumped into Tampa Bay...staff had documented weaknesses in plastic seams above the water line in July, October and December last year.  . https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis. https   twitter com chrisgleadle status 1378789479272579075 photo 1",NA,FALSE,2021-04-04 19:20:03,"everyone","1378789479272579075","1069174627170246656","en","1378789479272579075",FALSE,NA,"https://t.co/Tk4HLg53g3","https://pbs.twimg.com/profile_images/1069175677864341504/bwyaYNkS_normal.jpg",FALSE,"chrisgleadle","2018-12-02T10:21:10.000Z","Christopher Gleadle","Sustainable Viability & Chair, Paddy Ashdown Forum. Embedding systems thinking to advance practical action for zero-waste systems#Humanrights #ClimateJustice",NA,0,0,0,0,0,207,940,1061,2,NA,NA,"Florida faces ‘imminent’ pollution catastrophe from phosphate mine pond as millions of gallons of toxic wastewater are pumped into Tampa Bay...staff had documented weaknesses in plastic seams above the water line in July, October and December last year. https://t.co/J0CbonaZBS https://t.co/mL6wvpj1re",FALSE
"347","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",NA,FALSE,2021-04-04 19:25:44,"everyone","1378790909115047936","874752076655587328","en","1378790909115047936",FALSE,"909870427912237058","https://t.co/gci0G3ri02","https://pbs.twimg.com/profile_images/874755143274725376/KY4Kfxpi_normal.jpg",FALSE,"SASWweather","2017-06-13T22:15:21.000Z","SoutheastAreaWeather","Tri-State Team of Meteorologists, trained spotters, forecasters all dedicated to Severe Storm Outbreaks. NWS/SKYWARN/WRNAmbassadors. Visual Journalists/Reporter","Southeast Region",76,0,0,0,0,263,280,14163,6,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"348","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",NA,FALSE,2021-04-04 19:26:21,"everyone","1378791065847758850","772208937701634048","en","1378791065847758850",FALSE,"1373516924353662978",NA,"https://pbs.twimg.com/profile_images/1303079136429256706/CRL-THUV_normal.jpg",FALSE,"BamaStorms36","2016-09-03T23:05:32.000Z","Alan Townsley","I'm a Certified Adv Storm Spotter/Chaser for the Southeast Area Severe Weather Storm Team and NWS Tallahassee from Southeastern Alabama.","Geneva, AL",76,0,0,0,0,74,235,341,0,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"349","Phosphate plants make #fluoridation chemicals contaminated w/cadmium, lead, uranium, etc. Florida plant is leaking so Piney Point near Bradenton &amp; Tampa Bay is ordered to evacuate due to failure @DrJohnnyJohnson . https   www theguardian com us news 2021 apr 03 florida emergency piney point phosphate plant pond leak radioactive flood ron desantis",NA,FALSE,2021-04-04 19:45:09,"everyone","1378795795890245633","905554364248535040","en","1378795795890245633",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/905556416936730624/uqHqnVdA_normal.jpg",FALSE,"SWAFM_","2017-09-06T22:12:39.000Z","K Spencer","SWAFM: Safe Water, Air, Food & Medicine are Human Rights. Medical mandates are politics pretending to be science that benefit corporate financial health.",NA,4,1,6,0,0,234,103,4988,2,NA,NA,"Phosphate plants make #fluoridation chemicals contaminated w/cadmium, lead, uranium, etc. Florida plant is leaking so Piney Point near Bradenton &amp; Tampa Bay is ordered to evacuate due to failure @DrJohnnyJohnson https://t.co/qMy8yXAKP6",FALSE
"350","RT @SWAFM_: Phosphate plants make #fluoridation chemicals contaminated w/cadmium, lead, uranium, etc. Florida plant is leaking so Piney Point near Bradenton &amp; Tampa Bay is ordered to evacuate due to failure @DrJohnnyJohnson . https   www theguardian com us news 2021 apr 03 florida emergency piney point phosphate plant pond leak radioactive flood ron desantis",NA,FALSE,2021-04-04 20:17:31,"everyone","1378803940549136387","1112870892231712768","en","1378803940549136387",FALSE,"1219741575502290944",NA,"https://pbs.twimg.com/profile_images/1160516302596988928/oJ_nvNBR_normal.jpg",FALSE,"gpse7en","2019-04-02T00:14:31.000Z","sheeple","","Ireland",4,0,0,0,0,540,977,22100,1,NA,NA,"RT @SWAFM_: Phosphate plants make #fluoridation chemicals contaminated w/cadmium, lead, uranium, etc. Florida plant is leaking so Piney Point near Bradenton &amp; Tampa Bay is ordered to evacuate due to failure @DrJohnnyJohnson https://t.co/qMy8yXAKP6",FALSE
"351","God I need to get outta this fucking state before the red tide blooms again. It’s going to be worse than ever with 800 fucking MILLION GALLONS of toxic wastewater pumped into Tampa bay/ the gulf. They’re really tryna act like this will only affect a small swath of manatee county.. ",NA,FALSE,2021-04-04 20:25:21,"everyone","1378805913012858881","720801881459531776","en","1378805913012858881",FALSE,"1616307965434142721",NA,"https://pbs.twimg.com/profile_images/1051695150336856065/cHSD9Hf0_normal.jpg",FALSE,"BadCodeShoot","2016-04-15T02:32:15.000Z","Ana R","",NA,0,1,2,0,0,406,120,50479,7,NA,NA,"God I need to get outta this fucking state before the red tide blooms again. It’s going to be worse than ever with 800 fucking MILLION GALLONS of toxic wastewater pumped into Tampa bay/ the gulf. They’re really tryna act like this will only affect a small swath of manatee county.",FALSE
"352","Red tide literally releases neurotoxins that cause choking/respiratory distress (which is just what we need w covid rampant) on top of tons of fish kills. Last time they were even finding dead MANATEES. GOP literally just slaughtering Floridians so they can make a few bucks.. ","720801881459531776",FALSE,2021-04-04 20:27:04,"everyone","1378805913012858881","720801881459531776","en","1378806345508458496",FALSE,"1650308926183817217",NA,"https://pbs.twimg.com/profile_images/1051695150336856065/cHSD9Hf0_normal.jpg",FALSE,"BadCodeShoot","2016-04-15T02:32:15.000Z","Ana R","",NA,0,0,1,0,0,444,115,63249,7,NA,NA,"Red tide literally releases neurotoxins that cause choking/respiratory distress (which is just what we need w covid rampant) on top of tons of fish kills. Last time they were even finding dead MANATEES. GOP literally just slaughtering Floridians so they can make a few bucks.",TRUE
"353","🇺🇲Millions of gallons of ⚠️🛢☣☠contaminated wastewater were pumping into an ecologically sensitive 🏞Florida #bay.
#environmentaljustice #environment #wildilife #WildlifeCrimes #waterpollution #fertilizer #toxicwastewater #phosphate
. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-04 20:32:33,"everyone","1378807726172684297","1188564699966836741","en","1378807726172684297",FALSE,"1213204113443426307",NA,"https://pbs.twimg.com/profile_images/1405156254041792514/G3Ushdn6_normal.jpg",FALSE,"isis_0726","2019-10-27T21:15:12.000Z","Ísis🌷🌱","🔶️👁 ☆#Humanity's true moral test consists of its attitude towards those who are at its mercy: the #animals☆
#cancelanimalag  #antiespecism",NA,0,0,1,0,0,35,148,5029,0,NA,NA,"🇺🇲Millions of gallons of ⚠️🛢☣☠contaminated wastewater were pumping into an ecologically sensitive 🏞Florida #bay.
#environmentaljustice #environment #wildilife #WildlifeCrimes #waterpollution #fertilizer #toxicwastewater #phosphate
https://t.co/CsoBJsZTCu",FALSE
