"","text","conversation_id","reply_settings","created_at.x","possibly_sensitive","id","author_id","lang","in_reply_to_user_id","profile_image_url","description","name","username","created_at.y","protected","verified","pinned_tweet_id","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","url","text_with_display_links","reply.to.thread.no.term"
"139","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430556654177751044","everyone",2021-08-25 15:44:19,FALSE,"1430556654177751044","751811102175064065","en",NA,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","Calusa Waterkeeper","calusawater","2016-07-09T16:11:49.000Z",FALSE,FALSE,"1583643632804188160","Florida, USA",12,0,0,0,0,NA,2250,4967,44629,71,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"140","@craigtimes @gabestern326 Can any agencies mandate old sewer pipe replacement?. ","1430555593677365252","everyone",2021-08-25 15:45:04,FALSE,"1430556841625411587","751811102175064065","en","62575859","https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","Calusa Waterkeeper","calusawater","2016-07-09T16:11:49.000Z",FALSE,FALSE,"1642942880154107921","Florida, USA",0,0,1,0,0,NA,2282,4957,44817,68,NA,"@craigtimes @gabestern326 Can any agencies mandate old sewer pipe replacement?",TRUE
"141","@craigtimes @gabestern326 Maximize ROI, minimize TCO. Exploitation of resources to the point of depletion. We'll sit in our gated communities and pretend the problem does not exist... its the GOP way. Greed is not sustainable. . https   twitter com D1veBum status 1430557612169482240 photo 1","1430555593677365252","everyone",2021-08-25 15:48:07,FALSE,"1430557612169482240","190322628","en","62575859","https://pbs.twimg.com/profile_images/1643237194188877824/VTB5c_di_normal.jpg","Retired US Navy ⚓️ who would rather be #cycling, #kayaking or #scubadiving. We must do better with equality, education, and the environment. #StayWokeAF
🚫 DMs","Şҽñσɾ ĐƗV€βỮΜ 😷 #MαʂƙUρBυƚƚҽɾƈυρ 😷","D1veBum","2010-09-13T17:19:08.000Z",FALSE,FALSE,"1438105455478427657",NA,0,0,0,0,0,NA,2092,2957,30535,3,NA,"@craigtimes @gabestern326 Maximize ROI, minimize TCO. Exploitation of resources to the point of depletion. We'll sit in our gated communities and pretend the problem does not exist... its the GOP way. Greed is not sustainable. https://t.co/2laV3B4sj8",TRUE
"142","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430563213091999746","everyone",2021-08-25 16:10:23,FALSE,"1430563213091999746","533722673","en",NA,"https://pbs.twimg.com/profile_images/1184985099114340352/uOJCHUcF_normal.jpg","","Margo","Maago153","2012-03-23T01:20:10.000Z",FALSE,FALSE,NA,"Florida, USA",12,0,0,0,0,NA,59,326,14482,0,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"143","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430563326740865024","everyone",2021-08-25 16:10:50,FALSE,"1430563326740865024","2414913756","en",NA,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Le Chat Biden Democrat","LeChatNoire4","2014-03-27T21:29:48.000Z",FALSE,FALSE,"1222268511134896129","Florida",12,0,0,0,0,NA,14255,13707,1103640,336,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"144","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430567750842388481","everyone",2021-08-25 16:28:25,FALSE,"1430567750842388481","1093263310236123144","en",NA,"https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","barely a spec 🏳️‍🌈","barely_a_spec","2019-02-06T21:40:59.000Z",FALSE,FALSE,"1594770329456582656",NA,12,0,0,0,0,NA,701,970,91235,5,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"145","@craigtimes We aren’t even out of this Red Tide yet…. ","1430555593677365252","everyone",2021-08-25 16:29:11,FALSE,"1430567945017647109","1093263310236123144","en","62575859","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","barely a spec 🏳️‍🌈","barely_a_spec","2019-02-06T21:40:59.000Z",FALSE,FALSE,"1636180835136069634",NA,0,0,0,0,0,NA,788,996,97920,5,NA,"@craigtimes We aren’t even out of this Red Tide yet…",TRUE
"146","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430591320301752323","everyone",2021-08-25 18:02:04,FALSE,"1430591320301752323","444805944","en",NA,"https://pbs.twimg.com/profile_images/1710143681/snooty_normal.jpg","Wake Forest, LSU, and UGA alum. Tweets are my own. RTs are NOT (necessarily) endorsements.","AstroManatee","AstroManatee","2011-12-23T17:22:28.000Z",FALSE,FALSE,"852113583886524417","Hobe Sound, FL",12,0,0,0,0,NA,212,831,15875,14,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"147","@FloridaIssues @LeChatNoire4 Just what Florida needs  - more disease.. ","1430495430253715457","everyone",2021-08-25 18:08:03,FALSE,"1430592824764928014","136655165","en","534263140","https://pbs.twimg.com/profile_images/1588751635/glitter_cat_76602342_normal.gif","If at first you don't succeed, zhuzh it up with lots of glitter!","(((inglamwetrust)))","inglamwetrust","2010-04-24T14:47:32.000Z",FALSE,FALSE,"839828206165311488","left of centerstage",0,0,0,0,0,NA,2101,2314,435373,253,NA,"@FloridaIssues @LeChatNoire4 Just what Florida needs  - more disease.",TRUE
"148","@craigtimes @gabestern326 Blocks from my home.. ","1430555593677365252","everyone",2021-08-25 20:14:15,FALSE,"1430624584928268297","1106212331682439168","en","62575859","https://pbs.twimg.com/profile_images/1497337914891673600/Zs5e12nC_normal.jpg","Podcast on defending democracy for the next generation.","Resistance_Mom","mom_resistance","2019-03-14T15:15:47.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,456,1420,17444,3,"https://t.co/De2O96PXxn","@craigtimes @gabestern326 Blocks from my home.",TRUE
"149","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430640002472501251","everyone",2021-08-25 21:15:31,TRUE,"1430640002472501251","1044134051106488325","en",NA,"https://pbs.twimg.com/profile_images/1553145472965132289/2edcJF_h_normal.jpg","Long time activist, Irish Setter lover and future Grandmere. Founder of Indivisible St Johns FL","Alexander Shiraz","AlexanderShiraz","2018-09-24T07:58:51.000Z",FALSE,FALSE,NA,"St Augustine, FL",12,0,0,0,0,NA,1987,4953,53181,8,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"150","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430652599917764609","everyone",2021-08-25 22:05:34,FALSE,"1430652599917764609","252892602","en",NA,"https://pbs.twimg.com/profile_images/1593498725523013633/BnaGX33g_normal.jpg","What's so funny about peace, love and understanding?","Badgermom","badgermom88","2011-02-16T03:44:57.000Z",FALSE,FALSE,"1348682547321053185","Planet Earth",12,0,0,0,0,NA,1842,4093,61458,27,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"151","RT @FloridaIssues: 74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay -  #GoogleAlerts. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430660852852592641","everyone",2021-08-25 22:38:22,FALSE,"1430660852852592641","719284318716182529","en",NA,"https://pbs.twimg.com/profile_images/1277706103158116356/yI1VXZYY_normal.jpg","University High School's environmental science classes with Mr. Haught. A combo of environmental education & Titan pride.","UHS Environmental","uhsenviro","2016-04-10T22:02:00.000Z",FALSE,FALSE,NA,"Orange City, FL",2,0,0,0,0,NA,405,280,9999,2,NA,"RT @FloridaIssues: 74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",FALSE
"152","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430691455400562690","everyone",2021-08-26 00:39:58,FALSE,"1430691455400562690","41655179","en",NA,"https://pbs.twimg.com/profile_images/1367237700210872320/MK6mAQnl_normal.jpg","We seek to protect our outstanding animals and plants and the lands and waters they need to survive. We have raised and donated more than $60 million.","Fish & Wildlife FL","wildlife_fl","2009-05-21T19:18:20.000Z",FALSE,FALSE,NA,"Florida",12,0,0,0,0,NA,6109,905,10359,139,"https://t.co/rzZuCK2zRg","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"153","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430709890671075330","everyone",2021-08-26 01:53:13,FALSE,"1430709890671075330","32176414","en",NA,"https://pbs.twimg.com/profile_images/792060328724934656/QUDFHUNV_normal.jpg","nature loving tech geek.","Mick Shea","mickshea","2009-04-16T22:12:30.000Z",FALSE,FALSE,NA,"White Springs, FL",12,0,0,0,0,NA,138,479,7815,6,"https://t.co/SvPqvWHXMN","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"154","@craigtimes @gabestern326 Again?. ","1430555593677365252","everyone",2021-08-26 02:39:56,FALSE,"1430721646491471874","378984740","en","62575859","https://pbs.twimg.com/profile_images/893093926344642560/6yxQvPBl_normal.jpg","full time care giver, future pastry chef, labgeek sciencegeek weathergeek paracordist  #theresistance #resist #ImStillwithHer","Katy Alexander","AlexanderKaty","2011-09-24T04:53:22.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,4530,3602,361144,25,NA,"@craigtimes @gabestern326 Again?",TRUE
"155","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430832719571963908","everyone",2021-08-26 10:01:18,FALSE,"1430832719571963908","15218207","en",NA,"https://pbs.twimg.com/profile_images/1523314760699240448/wdMf7zTy_normal.jpg","Award winning documentary filmmaker, photographer, psychrn, crazed river warrior of the Indian River Lagoon. Editor & trouble maker at https://t.co/oyrEAwZCNa","cyndilenz","cyndilenz","2008-06-24T10:44:03.000Z",FALSE,FALSE,"1440424079283032068","jensen beach,fl",12,0,0,0,0,NA,1013,2333,38391,33,"https://t.co/DqIBJGNspK","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"156","@craigtimes @gabestern326 It isn’t a challenge, it’s just paid lip service and then the same things happen every single summer.. ","1430555593677365252","everyone",2021-08-26 16:50:42,FALSE,"1430935746630795267","919916936","en","62575859","https://pbs.twimg.com/profile_images/1535336222301773824/TTXnWDca_normal.jpg","6-time James Beard Award-nominated chef turned food writer. Contributor for Food & Wine magazine, Tasting Table, and others.","Greg Baker","gregsbaker","2012-11-01T21:58:02.000Z",FALSE,FALSE,NA,"Tampa, FL",0,0,0,0,0,NA,882,312,4043,20,"https://t.co/pAY9Mik5D2","@craigtimes @gabestern326 It isn’t a challenge, it’s just paid lip service and then the same things happen every single summer.",TRUE
"157","74500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - Tampa Bay Times . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1431634310306545668","everyone",2021-08-28 15:06:32,FALSE,"1431634310306545668","1254188445997514752","en",NA,"https://pbs.twimg.com/profile_images/1254188660544561152/1_51ClSJ_normal.jpg","Entrepreneur focused on water scarcity,
What does the data tells us?","Dr. Tony Jones","DrTonyJones2","2020-04-25T23:20:20.000Z",FALSE,FALSE,NA,"Sacramento, CA",0,0,0,0,0,NA,61,251,1427,3,NA,"74500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - Tampa Bay Times https://t.co/2TEHWObe75",FALSE
"158","@Kriseman @CharlieCrist 
Do you have anything to say about this? 

. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1431641767745630210","everyone",2021-08-28 15:36:10,FALSE,"1431641767745630210","960596212729696257","en","62009570","https://pbs.twimg.com/profile_images/1541907418937966594/cU73u3Nl_normal.jpg","UF Alum • Former Pro Cheerleader • Law Student President of the Tampa Bay Young Republicans • Fmr Team @ashleymoodyfl","Brittany","thebrittanyjea","2018-02-05T19:29:18.000Z",FALSE,FALSE,"1486330477128699915",NA,0,1,0,0,0,NA,19000,570,3654,19,"https://t.co/zVXdFLEBaS","@Kriseman @CharlieCrist 
Do you have anything to say about this? 

https://t.co/aUUl6WM27u",FALSE
"159","Over 100,000 gallons of #wastewater leaked from a pipe near Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. The wastewater burst from a decades-old pipe that was so old the city of #StPete Beach was unaware it existed . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1432312368911036425","everyone",2021-08-30 12:00:54,FALSE,"1432312368911036425","1088196428961406976","en",NA,"https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg","Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters","American Water Security Project","awsproject","2019-01-23T22:07:01.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,92,95,1368,1,"https://t.co/AR8sz1dyFZ","Over 100,000 gallons of #wastewater leaked from a pipe near Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. The wastewater burst from a decades-old pipe that was so old the city of #StPete Beach was unaware it existed https://t.co/mFvuAWdfH5",FALSE
"160","The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1432751557859332096","everyone",2021-08-31 17:06:05,FALSE,"1432751557859332096","625221746","en",NA,"https://pbs.twimg.com/profile_images/1585294083089743878/DDoTnMQo_normal.jpg","We build political power to protect our environment, protect our democracy, and create a healthy and sustainable future for everyone | RT’s are not endorsements","Florida Conservation Voters","FCVoters","2012-07-03T03:33:38.000Z",FALSE,FALSE,"1608640034109890560","Florida",4,0,10,1,0,NA,6563,2561,11455,142,"https://t.co/VxqTLxVKc5","The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",FALSE
"161","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1432754727935217666","everyone",2021-08-31 17:18:41,FALSE,"1432754727935217666","391498755","en",NA,"https://pbs.twimg.com/profile_images/1059107442775281664/nEcIPHTp_normal.jpg","","Kevin McDougald ✍️","kmcdougald1961","2011-10-15T17:12:58.000Z",FALSE,FALSE,"1602713596877742080","Florida’s  Big Bend",4,0,0,0,0,NA,58,605,1070,1,NA,"RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",FALSE
"162","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1432782324941340675","everyone",2021-08-31 19:08:20,FALSE,"1432782324941340675","245794574","en",NA,"https://pbs.twimg.com/profile_images/1330347521/Joe_normal.jpg","One person's Backpack experiences in heavenly places and the gear used. How will you benefit? By having better health, an uplifted spirit and lots of great fun!","Joe Regallis","BackpackandGear","2011-02-01T13:56:14.000Z",FALSE,FALSE,NA,"Port St. Lucie, FL",4,0,0,0,0,NA,79,59,14519,7,"http://t.co/SEGRqgcc5a","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",FALSE
"163","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1433037639922356232","everyone",2021-09-01 12:02:52,FALSE,"1433037639922356232","887056632135516160","en",NA,"https://pbs.twimg.com/profile_images/931254582617034752/Drv5hJJj_normal.jpg","Promoting habitat restoration, community engagement, and conservation of the Indian River Lagoon and beyond.  Mangroves foster community! #oceantree #mangrove","Ocean Tree Studios","TheOceanTree","2017-07-17T21:09:16.000Z",FALSE,FALSE,"887060184325136385","Florida",4,0,0,0,0,NA,974,4821,2844,15,"https://t.co/XLHkviVjpE","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",FALSE
"164","RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1433205941583888387","everyone",2021-09-01 23:11:38,FALSE,"1433205941583888387","624039687","en",NA,"https://pbs.twimg.com/profile_images/414059198691811330/iFa2WNdz_normal.jpeg","Enjoy the Tampa news.","Tampa Live","Tampa_Live","2012-07-01T18:06:46.000Z",FALSE,FALSE,"1545062679089397760","Tampa, FL",4,0,0,0,0,NA,7342,404,44006,188,NA,"RT @FCVoters: The spill was caused by old pipes. When we invest in infrastructure, we protect our water and wildlife. https://t.co/SLAMfrfQLl",FALSE
"165","Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! . https   twitter com AyoCaesar status 1452910726918590464","1453121536190291968","everyone",2021-10-26 22:09:06,FALSE,"1453121536190291968","1470507266","en",NA,"https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg","I believe that GOD, COUNTRY and FAMILY should always be our focus.","Hoagyn 🇺🇸#MAGA #KAG","kevinhoagyn","2013-05-30T19:39:59.000Z",FALSE,FALSE,NA,NA,1,0,0,0,0,NA,2149,2670,120059,41,NA,"Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! https://t.co/ZATYUCzrAc",FALSE
"166","RT @kevinhoagyn: Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! . https   twitter com AyoCaesar status 1452910726918590464","1453126391197749250","everyone",2021-10-26 22:28:24,FALSE,"1453126391197749250","964610367363022848","en",NA,"https://pbs.twimg.com/profile_images/1599908651480879105/kP8t1ccT_normal.jpg","Love my Country, and have a deep respect for our military personnel past and present. Will have no unity or cooperation with cheaters and corrupt politicians.","Marc Hallaert","hallaert_marc","2018-02-16T21:20:07.000Z",FALSE,FALSE,NA,NA,1,0,0,0,0,NA,1979,2371,46251,0,NA,"RT @kevinhoagyn: Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! https://t.co/ZATYUCzrAc",FALSE
"167","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1543484980155895808","everyone",2022-07-03 06:41:10,FALSE,"1543484980155895808","1232875417515839488","en",NA,"https://pbs.twimg.com/profile_images/1232876279847964672/x-2hGk6D_normal.jpg","Christian, Pro-life, Vet, Conservative","Ijustwannaknow","Ijustwannakno20","2020-02-27T03:50:58.000Z",FALSE,FALSE,NA,NA,12,0,0,0,0,NA,358,1542,22837,0,NA,"RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
"168","@SouthFloridelph @_S_Cundiff St Pete can’t even keep the wastewater from spilling into the bay if we get a ton of rain.. ","1575282936768757766","everyone",2022-09-29 17:52:08,FALSE,"1575543964840513536","16121574","en","459732335","https://pbs.twimg.com/profile_images/1488152400607199242/xsbed0Rn_normal.jpg","um... comic... video games...hockey....stuff.... the night is dark and full of wieners.","killer wiener... run the hotdogs...","heyitsaaron","2008-09-03T23:27:25.000Z",FALSE,FALSE,NA,"Parts unknown ",0,0,0,0,0,NA,1226,3829,55976,32,NA,"@SouthFloridelph @_S_Cundiff St Pete can’t even keep the wastewater from spilling into the bay if we get a ton of rain.",FALSE
"169","We caught Cuba and ANTIFA LGBTQ Palm Beach state students CNN NBC universal studios employees pumping chemical biological weapons of mass destruction into Trump's marlargo the city of Miami airport West Palm Beach Orlando Boynton beach Daytona key west st Petersburg ARMY MURDERS . ","1602144602798305280","everyone",2022-12-12 03:33:34,FALSE,"1602144602798305280","1594700521516011521","en",NA,"https://pbs.twimg.com/profile_images/1596589318277054468/reBkI-5C_normal.jpg","I'm Norma Jean Mortenson and JFK's son 100% DNA we won in court and we opened the JFK files and are making the last JFK Marilyn Monroe Movie's.","Kevin Kennedy","kevinfoti62","2022-11-21T14:34:04.000Z",FALSE,FALSE,"1596589795668815872",NA,3,0,2,0,0,"04cb31bae3b3af93",217,1305,2795,7,NA,"We caught Cuba and ANTIFA LGBTQ Palm Beach state students CNN NBC universal studios employees pumping chemical biological weapons of mass destruction into Trump's marlargo the city of Miami airport West Palm Beach Orlando Boynton beach Daytona key west st Petersburg ARMY MURDERS https://t.co/Ma8eYfmYFM",FALSE
"170","RT @kevinfoti62: We caught Cuba and ANTIFA LGBTQ Palm Beach state students CNN NBC universal studios employees pumping chemical biological weapons of mass destruction into Trump's marlargo the city of Miami airport West Palm Beach Orlando Boynton beach Daytona key west st Petersburg ARMY MURDERS . ","1602350558245195776","everyone",2022-12-12 17:11:57,FALSE,"1602350558245195776","1594700521516011521","en",NA,"https://pbs.twimg.com/profile_images/1596589318277054468/reBkI-5C_normal.jpg","I'm Norma Jean Mortenson and JFK's son 100% DNA we won in court and we opened the JFK files and are making the last JFK Marilyn Monroe Movie's.","Kevin Kennedy","kevinfoti62","2022-11-21T14:34:04.000Z",FALSE,FALSE,"1596589795668815872",NA,3,0,0,0,0,NA,217,1305,2795,7,NA,"RT @kevinfoti62: We caught Cuba and ANTIFA LGBTQ Palm Beach state students CNN NBC universal studios employees pumping chemical biological weapons of mass destruction into Trump's marlargo the city of Miami airport West Palm Beach Orlando Boynton beach Daytona key west st Petersburg ARMY MURDERS https://t.co/Ma8eYfmYFM",FALSE
